genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp437,noShock,0.295423945814232,0.00994795541054322,darkgray,-1.06334214370002,1.86882181515311,NA,NA,-1.09709427498994,-1.0410924100909,1.81951134896986,1.87116041423181,0.104314480899885,0.0392265659476777,0.759316288744792,0.282911039524223,0.309724410145671,0.00947918507064284,0.010841132287971,0.462586276776979
dgrp437,NA,0.286579523396523,0.0106843785638979,black,-0.927748429118847,1.83469063150637,0.722053145180183,0.0746670076436285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp486,shock,0.142498052240948,0.00920766563275978,gold,-1.06169955601386,2.04367122778744,NA,NA,-0.866180604658997,-1.42523608703449,2.10067892127926,1.76719499779167,2.80703057008519,0.108368587387565,0.706991474368336,0.159990466232009,0.12250672196545,0.0133266119876168,0.00435632498257314,0.285786389849898
dgrp486,noShock,0.284627055398368,0.0102141322932295,darkgray,-0.81638845508173,2.19131988405106,NA,NA,-0.692308913876224,-1.03793431872015,1.89468911715399,2.04493117484959,3.17087841447972,0.0721339516983242,0.238778351655914,0.299160413334974,0.268017503470819,0.0136676193864403,0.00645798221593529,0.399777383532834
dgrp486,NA,0.213562553819658,0.0146820668293477,black,-0.742101004936023,2.2404515859479,0.627758563692497,0.201368835090203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp584,shock,0.240803745011767,0.00766726127864909,gold,-1.00754647249066,1.9957230070723,NA,NA,-0.910890606002056,-1.10386838336326,1.77213938843753,1.95646320382669,3.14611330812583,0.0680804098814627,0.534382230897267,0.223850148367953,0.256627101879327,0.00893346632507682,0.00648347372068194,0.31379033106175
dgrp584,noShock,0.271740026376525,0.00436320259046753,darkgray,-1.23997404582362,2.19131988405106,NA,NA,-1.15970499334732,-1.30819878838703,2.08376603748565,1.95646320382669,1.29343399979761,0.0185190380855196,0.613764705728606,0.267985492911309,0.275494559841741,0.00511495010538544,0.00389290557156568,0.755553606744471
dgrp584,NA,0.256534057570119,0.00612635646221197,black,-1.07088697217216,2.02789856807542,0.395118698672754,0.0543417436898983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp26,shock,0.303786626212351,0.0255555880160492,gold,-0.427871832591683,2.08655562031906,NA,NA,-0.453978050099435,-0.390928844079992,2.14395220064387,1.99134641341099,2.06690852788119,0.0150803899098659,0.145551583016185,0.304312901631241,0.303295435821387,0.0258722468852577,0.0270864113142567,0.986335102990901
dgrp26,noShock,0.283164442247487,0.0135364232408714,darkgray,-0.742860816691626,2.04560864437538,NA,NA,-0.786153311084077,-0.69286942241963,1.99134641341099,1.93380999892063,1.91530889363978,0.0466093379734842,0.673011667009257,0.246622178283078,0.319706706211897,0.0110865142195403,0.0140917830887407,0.0853779767245498
