genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp105,noShock,0.39146162317215,0.098677962939876,darkgray,-0.197805722586271,1.85942881514923,NA,NA,-0.391652449077353,-0.0593673580020069,1.80650716526167,1.48975031885059,6.37905294298921,0.0905067928536925,0.554517744447956,0.27424599766705,0.508677248677249,0.0359398242300202,0.139022735725684,0.0409744002050986
dgrp105,NA,0.34640467733734,0.0795802236515325,black,-0.202516152745344,2.00287214226855,0.760072780915396,0.0167184895743561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp859,shock,0.349081165747832,0.123421484422428,gold,-0.263034413097196,1.56917178690302,NA,NA,-0.633539702823381,-0.0795056675102816,1.30860538725345,1.55190149794374,0.585300850319044,0.133815162020422,0.89794572485678,0.339996114996115,0.356349206349206,0.106181443347686,0.145655706727135,0.904334718419715
dgrp859,noShock,0.456862489372365,0.129947632267603,darkgray,-0.0409159736094409,1.82510908611629,NA,NA,-0.0806000807159181,-0.0652979418363761,1.67159527802125,1.71707598019888,1.03678984861594,0.027185435223352,0.8639659174977,0.51407874890847,0.410374278499278,0.109955486190833,0.149462086972071,0.441031423959161
dgrp859,NA,0.404896494053394,0.127453095408826,black,-0.102207151134155,1.77573501585729,0.277448019204243,0.0379774623073827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp303,shock,0.416629962008113,0.161586563474202,gold,-0.0935578706289453,1.64229528345199,NA,NA,-0.0211996664258658,-0.318087433326145,1.37605528526042,1.64884707167248,0.956150023263128,0.0612383198601932,0.857043770593505,0.51156462585034,0.321695298165886,0.208539034661484,0.107652094772057,0.211413952010842
dgrp303,noShock,0.52476035868893,0.168025192276249,darkgray,-0.0409385725021007,1.5986454846978,NA,NA,-0.0100851104001903,-0.0390852603930455,1.40032657623119,1.63079910458564,0.251908570672337,0.00431150546089165,1.22060726455302,0.545918367346939,0.503602350030921,0.187028107946475,0.160983097761855,0.784754639601502
dgrp303,NA,0.470695160348522,0.164785599324929,black,-0.0908998629549424,1.66301402086666,0.379758285384087,0.0051840026433575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp321,shock,0.411777383836207,0.10441934991578,gold,-0.104856610561049,1.98061664646907,NA,NA,-0.0846373816771491,-0.122634909583902,1.96869320850494,1.86404357975203,0.682885708408461,0.00826471319758304,0.620686852632802,0.427202416320063,0.396352351352351,0.0938609003949563,0.121926470943884,0.793741986276931
dgrp321,noShock,0.363474999810404,0.158303319957492,darkgray,-0.134199990065983,1.58991618339607,NA,NA,-0.299033525108782,-0.038555587811769,1.58678470752805,1.30610660908539,2.45655270971798,0.0344289451701307,0.811641103121246,0.281661269487356,0.457875457875458,0.10859636734299,0.211465782894354,0.242490782513938
dgrp321,NA,0.388458991547888,0.128704224641845,black,-0.11846067479247,1.88601435007952,1.47686909343914,0.0140495389843336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp304,shock,0.290447229128771,0.0582114354667259,gold,-0.480470874648805,1.75038087342495,NA,NA,-0.805595576536036,-0.39141362734641,1.80951425584928,1.78385396035562,2.04263723691042,0.127903888745046,0.706991474368337,0.192900619455241,0.381490731490732,0.012139505541838,0.0867541468833034,0.0354293197837357
dgrp304,noShock,0.47883177697953,0.0908761628652546,darkgray,-0.0453770828394676,2.05763038306377,NA,NA,-0.0752797928676411,-0.0237734120962975,2.00755630743784,1.70947277658421,2.85366012510996,0.0102734917897138,0.725336481385712,0.434417006895998,0.520285562390826,0.0586301082772181,0.123496250180527,0.443370815143522
dgrp304,NA,0.38463950305415,0.0822638500420177,black,-0.137059772449883,2.07333754930939,0.649995254437167,0.127288104387616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp309,shock,0.343059653985754,0.0492048816028857,gold,-0.175891773203598,2.21166570665571,NA,NA,-0.260878344453813,-0.107456804181332,2.07944154167984,2.00755630743784,0.872282483213365,0.0176876102450125,0.299625622471836,0.311079844423834,0.379608007770806,0.0437344443205945,0.0566046630661029,0.39857608382405
dgrp309,noShock,0.388894386773644,0.0918768326263071,darkgray,-0.0558649965925805,2.10695267890346,NA,NA,-0.0837687887028294,-0.0297292250573621,1.97700617290886,1.84688912326104,2.82863116601487,0.0065879294643123,0.620686852632802,0.36069551793236,0.421121665449397,0.0929732205752724,0.095582050261473,0.585935788612821
dgrp309,NA,0.365977020379699,0.0698793568405534,black,-0.105838334578847,2.13330768496746,0.200951470825781,0.014800008252895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp362,shock,0.642857142857143,0.119082892416226,gold,-0.0412604366918043,1.51803503573134,NA,NA,-0.0873994950072849,-0.0108541421130185,1.45948187386908,1.20479330969478,1.25835849264108,0.0211620871197,1.08889997534522,0.677777777777778,0.602564102564103,0.0858201058201058,0.164529914529915,0.565163623671902
dgrp362,noShock,0.592444444444444,0.163186419753086,darkgray,-0.0132124396678586,1.58835423463838,NA,NA,-0.025322669503664,-0.00678031256282076,1.15698764434527,1.79175946922805,0.421495769325875,0.00949751627159934,0.8639659174977,0.628205128205128,0.553703703703704,0.195156695156695,0.139996258885148,0.645016403287939
dgrp362,NA,0.619077568134172,0.137793814617714,black,-0.0318581290773263,1.62696593275607,1.00879084639022,0.00748457080077747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp386,shock,0.29430338487457,0.0538941331681915,gold,-0.213455422094368,2.18520488171194,NA,NA,-0.265437392951709,-0.140758548108603,1.80371937776887,2.00755630743784,2.06597123937547,0.0134308776742564,0.482057416520813,0.260248325657533,0.333223452551184,0.0511951839103897,0.0580953343798433,0.390368526546712
dgrp386,noShock,0.231787564287564,0.048880972974952,darkgray,-0.621554375773582,1.61715189560291,NA,NA,-1.03211511695464,-0.290097213939592,1.61511955006041,1.73212598149027,1.8831122202792,0.134836297936365,0.534382230897267,0.177163207163207,0.286411921411921,0.0191030830661755,0.0757564601149766,0.175976762459018
dgrp386,NA,0.263045474581067,0.0515101948390875,black,-0.319945922300596,1.8551162418329,2.26924457223833,0.072245192636371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp59,shock,0.251819691030217,0.0577561380072777,gold,-0.316178032017084,1.48213507877514,NA,NA,-0.354542103603923,-0.307313960247423,1.80371937776887,1.43275705299709,4.21470591342853,0.031407047245891,0.891023577952585,0.250981365126102,0.252777777777778,0.0449246637283735,0.0770026115859449,0.983704027664416
dgrp59,noShock,0.504218374218374,0.119804912528254,darkgray,-0.0128205965087948,2.0918184564127,NA,NA,-0.0359837053335764,-0.00525739073660957,1.99134641341099,1.89431202473353,2.07824787065763,0.00974810927674008,0.482057416520813,0.457431457431457,0.551005291005291,0.0943930068419864,0.149083564289914,0.459076625585851
dgrp59,NA,0.378019032624296,0.103471981265376,black,-0.0955782080037019,1.98676525537726,0.761701344922856,0.071983830878174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp390,shock,0.29094458957317,0.0406765364238667,gold,-0.34441408916887,1.76303260240245,NA,NA,-0.485317871926549,-0.255380234408772,1.86404357975203,1.80951425584928,2.59818744396296,0.0519718488981417,0.706991474368337,0.317451739886523,0.262544071380292,0.0220904520736567,0.0621419233461782,0.463797538359862
dgrp390,noShock,0.392679559862222,0.0961394134546107,darkgray,-0.0904041231845338,2.03551079947032,NA,NA,-0.120782452905856,-0.0482448778473298,1.63043258262889,1.97920451743432,1.00348838478627,0.0138056922731625,0.857043770593505,0.345474188479219,0.45562005503956,0.106194450081339,0.0836050715870784,0.352253423424858
dgrp390,NA,0.340919662697617,0.0693240954990806,black,-0.184356777208181,2.02888702851096,0.661642185049469,0.0367208544853354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp405,shock,0.299808257474666,0.109581176347777,gold,-0.34846187824434,1.71237699439672,NA,NA,-0.449648454332262,-0.129190159126786,1.61147220426073,1.25115598336363,5.42968250307744,0.0571285988350114,0.534382230897268,0.23820993432338,0.353706790232042,0.0377034098062364,0.172540533963958,0.340398096396821
dgrp405,noShock,0.207350403176175,0.0601660266064713,darkgray,-0.878739405567887,1.50081667623515,NA,NA,-0.854506241517814,-0.810656386750716,1.42263002620755,1.67159527802125,2.34352616477691,0.0796272292748335,0.857043770593505,0.227137445887446,0.182997119839225,0.0996810584196948,0.0146215303680738,0.629848911660071
dgrp405,NA,0.254362871463543,0.0860095921623685,black,-0.513859330371202,1.64243698294255,0.519647349722511,0.083535616428867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp437,shock,0.297622490468475,0.0452271035116225,gold,-0.268204589738129,2.054627864527,NA,NA,-0.271666706918708,-0.242413271971544,1.94591014905531,2.04673853269455,1.62129041781054,0.00903029479721174,0.135729032438276,0.313060011556252,0.284114659516669,0.0412022994425931,0.0513133524218855,0.709956687735257
dgrp437,noShock,0.318325619592614,0.0478952155036784,darkgray,-0.216843557422686,2.0918184564127,NA,NA,-0.39235515426997,-0.133002045776387,1.87345173755457,2.04493117484959,0.202423507855738,0.050882024082564,0.534382230897268,0.266235971243164,0.377856646277699,0.0363518272758764,0.0577427179300996,0.163415331756764
dgrp437,NA,0.307974055030544,0.0458809583860456,black,-0.241751322928763,2.14465837090112,0.226643250796991,0.0137336763571769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp486,shock,0.396200466200466,0.0821776291638728,gold,-0.0682474039663701,2.1018044777889,NA,NA,-0.0878788192766004,-0.0416659218124569,1.96009513512456,2.00755630743784,1.30429558504658,0.00318533569098167,0.620686852632802,0.402697302697303,0.388775510204082,0.0731184886819253,0.0988405195207916,0.894428030173063
dgrp486,noShock,0.475315871867596,0.0784243305017851,darkgray,-0.0979590938989065,1.79818412725667,NA,NA,-0.0698564529752461,-0.0885660369700637,1.83642238675416,1.67159527802125,0.543945158353205,0.00046744492323747,0.943348392329039,0.474386724386724,0.4764594379979,0.0801666107928734,0.0827792732042329,0.984185401141206
dgrp486,NA,0.435087699494479,0.080540170291761,black,-0.0749088883805861,2.07526381042548,1.23676366206833,0.0144679731568533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp584,shock,0.330330205113505,0.0617451934879513,gold,-0.303676036786393,1.86796933780896,NA,NA,-0.412092345840795,-0.253083314802511,1.710493230055,1.80189240065887,0.885512976910503,0.0436625584281818,0.673011667009257,0.292256101066362,0.365866035557506,0.0334998788475661,0.0895807243127291,0.425358110189159
dgrp584,noShock,0.265303585303585,0.0656401642794675,darkgray,-0.232098646180305,1.82270693207035,NA,NA,-0.459510150406392,-0.0995504491583801,1.67920433160271,1.55190149794374,2.79873825495174,0.0582138890081756,0.725336481385711,0.203386243386243,0.327220927220927,0.0361893484025003,0.0915643692547344,0.185604184179744
dgrp584,NA,0.297265822159309,0.063703139111999,black,-0.249143713929824,1.92662420727073,0.519807688665028,0.0159091837512674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp26,shock,0.256911967195581,0.0327152597946272,gold,-0.419950913388025,2.20623782564543,NA,NA,-0.405174642881855,-0.429047224695577,1.90853528164356,2.06920246582036,0.445594616074251,0.0145794692605634,0.700069327464141,0.22371146749298,0.290112466898181,0.0364797530340294,0.0290931981506528,0.331404408309047
dgrp26,noShock,0.362439286203992,0.0474326373964062,darkgray,-0.182115195594592,2.10791948012803,NA,NA,-0.091239259634494,-0.350049445135672,2.0611128325796,1.95646320382669,0.115072828980712,0.0437639105972699,0.576884494695814,0.401572871572872,0.323305700835113,0.0595997053095069,0.0353719632177131,0.325030254354645
dgrp26,NA,0.311495063234414,0.0424585739827913,black,-0.263958056393726,2.13244048952438,1.00735911229803,0.0437800256067666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp385,shock,0.320896598330675,0.0664014788105638,gold,-0.18205357376493,1.88107332077087,NA,NA,-0.154213328189149,-0.266604377680214,1.99150936135661,1.51108617607361,3.06285086891192,0.03315584203156,0.673011667009257,0.369890792967716,0.28108881518808,0.0561248622702553,0.0752788600978237,0.356046268133168
dgrp385,noShock,0.393956043956044,0.108395269418384,darkgray,-0.0661572628346875,2.07534365284512,NA,NA,-0.0679718095288275,-0.0523730278532519,2.08376603748565,1.84139037484597,1.30913840455179,0.00160452123355959,0.700069327464141,0.393858363858364,0.394053724053724,0.0871775170291654,0.137355520605913,0.998703413730119
dgrp385,NA,0.358045468987643,0.0876105589794365,black,-0.116336110831583,2.0703707022927,0.557265842755077,0.0105510054777483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp395,shock,0.319675063007659,0.0589456152271618,gold,-0.214132548115955,1.94654961567435,NA,NA,-0.316672696070831,-0.183016258867603,1.83378554682005,1.94591014905531,0.894503864880603,0.0341407276619914,0.759316288744791,0.277770446296541,0.361579679718777,0.0408616426365507,0.0777817187392652,0.361082926717351
dgrp395,noShock,0.28540081985438,0.083311354270798,darkgray,-0.175421467265849,1.91465784733819,NA,NA,-0.46799839118408,-0.0469087089106231,1.54197643276282,1.97018144002608,0.392468086906629,0.0843243472903756,0.916290731874155,0.210356515581941,0.371165739022882,0.0673254065269093,0.0933125473269258,0.127914622176341
dgrp395,NA,0.301947006204239,0.0706065636037358,black,-0.199422496781653,2.00529202023351,1.02349374258242,0.00759088359002724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp517,shock,0.334656688814904,0.101385553715332,gold,-0.0836539293378575,1.97767996763215,NA,NA,-0.0715151799265203,-0.091271178948071,1.89431202473353,1.77213938843753,1.39606318338715,0.00618177342278081,0.725336481385711,0.34971916971917,0.318518316417476,0.12452800880535,0.0837195343768133,0.792020944206005
dgrp517,noShock,0.435465389311543,0.115949471696499,darkgray,-0.0278248665525371,1.83706566822865,NA,NA,-0.120936715151591,-0.00737923050862034,1.41274463686385,1.8446214763655,1.83967817204977,0.0370685606268643,0.700069327464141,0.33454494223725,0.536385836385836,0.0893971560201484,0.130096880632595,0.130729075980736
dgrp517,NA,0.382311710867861,0.108830545943618,black,-0.0490328707167099,1.99325494972464,0.540142471100403,0.0127065911228805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp551,shock,0.329296152477267,0.0640839312304002,gold,-0.206932793869628,1.93113265090577,NA,NA,-0.385393223973309,-0.0920059179051602,1.76719499779167,1.89036277533887,1.152231225524,0.0514815313881216,0.759316288744791,0.244601885043062,0.403403636482197,0.0357598163937683,0.0803508013657952,0.086504605994551
dgrp551,noShock,0.346452991452991,0.0552660256490449,darkgray,-0.186863860532606,1.86882181515311,NA,NA,-0.144093126578611,-0.264208748095716,1.84139037484597,1.76700919107457,2.1200798803938,0.0211232162573277,0.845620910480325,0.361859806859807,0.331046176046176,0.0771393790608326,0.0368315955815183,0.719626043904954
dgrp551,NA,0.337874571965129,0.0587383746840422,black,-0.192647733733114,1.94809019073284,0.215797710385902,0.00843209464866745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp559,shock,0.280413748487523,0.0244694021839943,gold,-0.460572378499995,2.02355227498043,NA,NA,-0.44970897722553,-0.515701602015616,1.83642238675416,1.74786809746676,1.26204297800552,0.0321789384928277,0.613764705728606,0.317562993959085,0.237957467948595,0.0223443942956188,0.025163860405773,0.164353854662332
dgrp559,noShock,0.185933237168362,0.0213970036116804,darkgray,-0.695830509546218,1.94186241784769,NA,NA,-0.670604852702694,-0.834048724798026,2.07944154167984,1.67311836264325,2.1748362888554,0.0640018112679221,0.500402423538188,0.208098020910521,0.160602055748752,0.0179438033404675,0.0257317115299036,0.374946945340162
dgrp559,NA,0.233173492827943,0.024813970734941,black,-0.53677721762072,2.09279940118508,0.520709275189356,0.0415985670227361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp732,shock,0.291987107222462,0.048956427127907,gold,-0.363368726667735,1.81954866793127,NA,NA,-0.247366020959374,-0.600636310358901,1.92512119079082,1.4402347497046,2.03349348619389,0.0889877474975722,0.80471895621705,0.290625163313277,0.293093686648674,0.0463770720716548,0.0542807592564906,0.976163609378103
dgrp732,noShock,0.293325577644463,0.0346189725978659,darkgray,-0.384264440807927,2.17157089695751,NA,NA,-0.37423085320504,-0.3537399912665,1.93380999892063,2.15353245665425,0.85292395402882,0.00814976864082151,0.673011667009256,0.293841655420603,0.292809499868323,0.0324494384405172,0.0392607197916242,0.98787889947179
dgrp732,NA,0.29266768540314,0.0409440789999773,black,-0.34450854733994,1.8657331964461,0.468420287691191,0.0278231693172807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp737,shock,0.288226900483484,0.0679142739719611,gold,-0.303740844974105,1.815227027499,NA,NA,-0.47334784992131,-0.296976581930387,1.54267196873815,1.80951425584928,1.18314303756608,0.0748445557776601,0.620686852632802,0.293588214805253,0.282482635138732,0.0979483773101473,0.0407253293325449,0.90870218603091
dgrp737,noShock,0.266056003530428,0.0401492932118166,darkgray,-0.336224665551882,1.9401518710574,NA,NA,-0.781628888529492,-0.180750428478005,1.84688912326104,2.01403552370927,1.84829426283539,0.162848059526685,0.448077609161734,0.19077781614318,0.33192441749427,0.0146140384946828,0.0550395572289118,0.0542492561865061
dgrp737,NA,0.276953563049727,0.052985817835032,black,-0.324550843216192,1.87674220979566,0.151142504704398,0.00669275813656656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp786,shock,0.244443281749783,0.0465665547779307,gold,-0.491783064998474,1.69824491722454,NA,NA,-1.17112966333129,-0.302631162703365,1.08325501051851,2.08376603748565,0.788640771610609,0.232675123741336,0.561439891352152,0.229752208575738,0.259134354923829,0.0515015900691184,0.0444952141901556,0.70923264209941
