genotype,shocked,trackid,learningscore
dgrp505,true,3,0.008946295020418854
dgrp505,true,4,0.013229647556147972
dgrp505,true,5,0.07433013199309296
dgrp505,true,6,0.022503191608288536
dgrp505,true,7,0.06389646950008324
dgrp505,true,8,0.04844023077797724
dgrp505,true,10,0.017080338671697226
dgrp505,true,11,0.017575614107670445
dgrp505,true,12,0.016940529921708136
dgrp505,true,13,0.026412060409011007
dgrp505,true,14,0.07848549022627727
dgrp505,true,15,0.05707660093575451
dgrp505,true,16,0.054706872503744786
dgrp505,true,25,0.05045222124284507
dgrp505,true,26,0.03543621974154748
dgrp505,true,27,0.05411004903481481
dgrp505,true,28,0.03395477413145723
dgrp505,true,29,0.05224376074902795
dgrp505,true,30,0.006595017718670132
dgrp505,true,31,0.03221121673800889
dgrp505,true,32,0.03288148235744956
dgrp505,true,9,0.022826674776002448
dgrp517,false,17,0.002059625373620505
dgrp517,false,18,0.006186315590397812
dgrp517,false,19,0.008491345091448554
dgrp517,false,20,0.019555431019764452
dgrp517,false,21,0.0079080759317266
dgrp517,false,22,0.019459581778130564
dgrp517,false,23,0.08311104248702594
dgrp517,false,24,0.02307677039727779
dgrp517,false,49,0.0029763334595636903
dgrp517,false,50,0.04003151774631045
dgrp517,false,51,0.0027962068270793727
dgrp517,false,52,0.0044221550057301495
dgrp517,false,53,0.025188764967993577
dgrp517,false,54,0.0797149962970827
dgrp517,false,55,0.016227638723012444
dgrp517,false,56,0.01401474842638964
dgrp517,false,25,0.007253494994034937
dgrp517,false,26,0.015476722599536974
dgrp517,false,27,0.006033835711296842
dgrp517,false,28,0.01178970081574518
dgrp517,false,29,0.017773555818757142
dgrp517,false,30,0.004043819731358894
dgrp517,false,31,0.01004762911641896
dgrp517,false,32,0.0010957707182994436
dgrp517,false,57,0.002673127211402032
dgrp517,false,58,0.01045873154046853
dgrp517,false,59,0.007495283674441966
dgrp517,false,60,0.01691181216717802
dgrp517,false,61,0.026600269676047256
dgrp517,false,62,0.0011583267724348256
dgrp517,false,63,0.0015561159766606103
dgrp517,false,64,0.025105417870698588
dgrp517,true,1,0.046809415612613814
dgrp517,true,2,0.0001338031728371214
dgrp517,true,3,0.008446366749187001
dgrp517,true,33,0.007735428896703728
dgrp517,true,34,0.0052421887632215225
dgrp517,true,35,0.00023270802640973365
dgrp517,true,36,0.04594558689167455
dgrp517,true,37,0.05935442352493808
dgrp517,true,38,0.0743992431102144
dgrp517,true,39,0.040091932576195144
dgrp517,true,4,0.004815537059729258
dgrp517,true,40,0.09196909484322716
dgrp517,true,5,0.02290438740319503
dgrp517,true,6,0.03669970705805342
dgrp517,true,7,0.004709728802517188
dgrp517,true,8,0.006269549529371393
dgrp517,true,10,0.017607317698512204
dgrp517,true,11,0.015164634847086023
dgrp517,true,12,0.005215528598343261
dgrp517,true,13,0.028682292191944014
dgrp517,true,14,0.08894768398597053
dgrp517,true,15,0.00979598536008916
dgrp517,true,16,0.06672338620358245
dgrp517,true,41,0.046541953884973675
dgrp517,true,42,0.0018987245717395906
dgrp517,true,43,0.040636000649432374
dgrp517,true,44,0.05900629320978182
dgrp517,true,45,0.03841598052646583
dgrp517,true,46,0.09415227659949105
dgrp517,true,47,0.04237791817336345
dgrp517,true,48,0.07374480751014009
dgrp517,true,9,0.016604208190190983
dgrp535,false,33,0.003531273873887464
dgrp535,false,34,0.021266237058449405
dgrp535,false,35,0.003887150987684135
dgrp535,false,36,0.014588027356360944
dgrp535,false,37,0.012453761474883696
dgrp535,false,38,0.02431736433512846
dgrp535,false,39,0.017286008353055354
dgrp535,false,40,0.03198933842223983
dgrp535,false,49,0.07143272500276601
dgrp535,false,50,0.03129609854535173
dgrp535,false,51,0.0016739211278501698
dgrp535,false,52,0.008931563597838421
dgrp535,false,53,0.011354754451014248
dgrp535,false,54,0.011051746889823716
dgrp535,false,55,0.018260827953360675
dgrp535,false,56,0.010742265207500573
dgrp535,false,41,0.026957576281003065
dgrp535,false,42,0.01131264519293615
dgrp535,false,43,0.011361028396465939
dgrp535,false,44,0.02032037110780016
dgrp535,false,45,0.02967081394511828
dgrp535,false,46,0.027013233079364485
dgrp535,false,47,0.017469130120880305
dgrp535,false,48,0.0043512381058342375
dgrp535,false,57,0.017468290885797072
dgrp535,false,58,0.015587856068839917
dgrp535,false,59,0.006958225185891814
dgrp535,false,60,0.02149214805795943
dgrp535,false,61,0.020298989264728007
dgrp535,false,62,0.01026815084529295
dgrp535,false,63,0.02817113699227461
dgrp535,false,64,0.013986848975591964
dgrp535,true,1,0.02240279685298255
dgrp535,true,17,0.0015692365688206589
dgrp535,true,18,0.021551164667525075
dgrp535,true,19,0.00889158106438101
dgrp535,true,2,0.00092689461426676
dgrp535,true,21,0.006646335252823821
dgrp535,true,22,0.007843599298858223
dgrp535,true,23,0.0009511453858880026
dgrp535,true,24,0.020244077710873082
dgrp535,true,3,0.009197538192097121
dgrp535,true,4,0.03838585036326997
dgrp535,true,5,0.0019326091653188715
dgrp535,true,6,0.003423732256110118
dgrp535,true,7,0.004367180915483382
dgrp535,true,8,0.014122903706201922
dgrp535,true,10,0.0030892437311599297
dgrp535,true,11,0.004743131143420315
dgrp535,true,12,0.018457887160569092
dgrp535,true,13,0.031603449755541496
dgrp535,true,14,0.013882108485662042
dgrp535,true,15,0.0035751958329791056
dgrp535,true,16,0.006395964831107076
dgrp535,true,25,0.005058569201425417
dgrp535,true,26,0.002501343026264341
dgrp535,true,27,0.010475703888567917
dgrp535,true,28,0.05278407526139478
dgrp535,true,29,0.0009511453858880026
dgrp535,true,30,0.013886817347949998
dgrp535,true,31,0.005420538578847278
dgrp535,true,32,0.03486135175641475
dgrp535,true,9,0.008778043856309065
dgrp551,false,17,0.0019534018235479456
dgrp551,false,18,0.00918037198548477
dgrp551,false,19,0.007704704841815541
dgrp551,false,20,0.013699557878414287
dgrp551,false,21,0.0016273942543418574
dgrp551,false,22,0.00112573743363506
dgrp551,false,23,0.003960473210172344
dgrp551,false,24,0.01631663021556473
dgrp551,false,49,0.01004733873707464
dgrp551,false,50,0.014688627372500707
dgrp551,false,51,0.010468581387129833
dgrp551,false,52,0.013205055126422727
dgrp551,false,53,0.017789337777769393
dgrp551,false,54,0.003049475548974667
dgrp551,false,55,0.020622919983861038
dgrp551,false,56,0.01260077723356251
dgrp551,false,25,0.010368984841345158
dgrp551,false,26,0.031710864576865117
dgrp551,false,27,0.06253809560019596
dgrp551,false,28,0.01029227785005804
dgrp551,false,29,0.009565974904413715
dgrp551,false,30,0.04772566644828302
dgrp551,false,31,0.04841019798782503
dgrp551,false,32,0.003885585613588899
dgrp551,false,57,0.0762577372458233
dgrp551,false,58,0.01105714540435293
dgrp551,false,59,0.01539918162682577
dgrp551,false,60,0.01514224843659534
dgrp551,false,61,0.030236558228480787
dgrp551,false,62,0.0279816463361498
dgrp551,false,63,0.03015745591045299
dgrp551,false,64,0.019363695448394974
dgrp551,true,1,0.004337293090590999
dgrp551,true,2,0.04784320482927154
dgrp551,true,3,0.015998642788966316
dgrp551,true,33,0.00554095689971304
dgrp551,true,34,0.010568854703125408
dgrp551,true,35,0.01987915062263501
dgrp551,true,36,0.011874618327156444
dgrp551,true,37,0.03348215966662871
dgrp551,true,38,0.009759018158933208
dgrp551,true,39,0.005510182864035457
dgrp551,true,4,0.05082448460312816
dgrp551,true,40,0.005825608305275565
dgrp551,true,5,0.008384773354374403
dgrp551,true,6,0.00441854332010802
dgrp551,true,7,0.012627186523174988
dgrp551,true,8,0.010386892981859214
dgrp551,true,10,0.005683030644905773
dgrp551,true,11,0.008457247453550337
dgrp551,true,12,0.01749812085304328
dgrp551,true,13,0.019986431407720662
dgrp551,true,14,0.03507708837045406
dgrp551,true,15,0.052137232859638144
dgrp551,true,16,0.0736453351394954
dgrp551,true,41,0.006405872207843
dgrp551,true,42,0.009800616337832108
dgrp551,true,43,0.06396260956925881
dgrp551,true,44,0.026426201788963016
dgrp551,true,45,0.005695046799235021
dgrp551,true,46,0.0264861731476001
dgrp551,true,47,0.015215709842325453
dgrp551,true,48,0.028717744710312465
dgrp551,true,9,0.03632138644516844
dgrp559,false,17,0.01540989222467204
dgrp559,false,18,0.03898959524392964
dgrp559,false,19,0.03484349925734731
dgrp559,false,20,0.018277734486649044
dgrp559,false,21,0.0012662804449525833
dgrp559,false,22,0.008320552409239096
dgrp559,false,23,0.011125732940933913
dgrp559,false,24,0.06536304236868345
dgrp559,false,49,0.005732972852539375
dgrp559,false,50,0.00685259394518592
dgrp559,false,51,0.03519357415145899
dgrp559,false,52,0.030538630506149272
dgrp559,false,53,0.021268995475250074
dgrp559,false,54,0.028651658387936207
dgrp559,false,55,0.026692579544255357
dgrp559,false,56,0.0036759456603031038
dgrp559,false,25,0.006947212103522671
dgrp559,false,26,0.0027304400451695354
dgrp559,false,27,0.01236511208204974
dgrp559,false,28,0.021639586149933138
dgrp559,false,29,0.04093256131465392
dgrp559,false,30,0.03748879814407835
dgrp559,false,31,0.015755849637614172
dgrp559,false,32,0.037004735873125305
dgrp559,false,57,0.010328306653719643
dgrp559,false,58,0.023693152351512703
dgrp559,false,59,0.0093010155988337
dgrp559,false,60,0.005492401265100977
dgrp559,false,61,0.02131814017666042
dgrp559,false,62,0.014086411771302487
dgrp559,false,63,0.012907787140327004
dgrp559,false,64,0.017355170810131104
dgrp559,true,1,0.019621608468278234
dgrp559,true,2,0.02610817140478422
dgrp559,true,3,0.04915811885851515
dgrp559,true,33,0.016243032137461005
dgrp559,true,34,0.004105163119168781
dgrp559,true,35,0.02716903965079817
dgrp559,true,36,0.05526220244890623
dgrp559,true,37,0.012614471941394007
dgrp559,true,38,0.01810519487346507
dgrp559,true,39,0.050586887765996014
dgrp559,true,4,0.017369516125616852
dgrp559,true,40,0.02529225390195619
dgrp559,true,5,0.009778254011673843
dgrp559,true,6,0.0706055212183378
dgrp559,true,7,0.03588327567604696
dgrp559,true,8,0.01350983728134425
dgrp559,true,10,0.006823554372382967
dgrp559,true,11,0.014653192429207373
dgrp559,true,12,0.02236416382379411
dgrp559,true,13,0.010635353002458409
dgrp559,true,14,0.016495589873092076
dgrp559,true,15,0.05474650267782602
dgrp559,true,16,0.05216817882899644
dgrp559,true,41,0.04277146048331143
dgrp559,true,42,0.021172804097639247
dgrp559,true,43,0.011984906682378005
dgrp559,true,44,0.02401118684277123
dgrp559,true,45,0.022686801997397033
dgrp559,true,46,0.01825721117190357
dgrp559,true,47,0.015984985008291402
dgrp559,true,48,0.029481884100606814
dgrp559,true,9,0.026812935966752716
dgrp563,false,17,0.005566205350204162
dgrp563,false,18,0.04496380567725258
dgrp563,false,19,0.0026151031475864783
dgrp563,false,20,0.019218321834374025
dgrp563,false,21,0.014440084070125397
dgrp563,false,22,0.0017788381769599793
dgrp563,false,23,0.006439026993273034
dgrp563,false,24,0.019999347178319526
dgrp563,false,49,0.012366713425720377
dgrp563,false,50,0.008068166097589785
dgrp563,false,52,0.024381379508225914
dgrp563,false,53,0.02770053600763228
dgrp563,false,54,0.007905897171217896
dgrp563,false,55,0.021392298039806024
dgrp563,false,56,0.046783278238079457
dgrp563,false,25,0.008702476144911986
dgrp563,false,26,0.004820031375287026
dgrp563,false,27,0.0034837683173518097
dgrp563,false,28,0.005270836616581814
dgrp563,false,29,0.013348217641133614
dgrp563,false,30,0.002112579798849906
dgrp563,false,31,0.02581619975736099
dgrp563,false,32,0.011805010985843772
dgrp563,false,57,0.007237115558225704
dgrp563,false,58,0.008480626087054716
dgrp563,false,59,0.01401219526273606
dgrp563,false,60,0.02352412454675043
dgrp563,false,61,0.004818686489606844
dgrp563,false,62,0.016472368975634727
dgrp563,false,63,0.057452954449784155
dgrp563,false,64,0.002546539791936364
dgrp563,true,1,0.007748828536803226
dgrp563,true,2,0.007179547258858776
dgrp563,true,3,0.008828955076986
dgrp563,true,33,0.017749164804440692
dgrp563,true,34,0.005118787243310136
dgrp563,true,35,0.0018666441449475546
dgrp563,true,36,0.017651616077547477
dgrp563,true,37,0.012014804724135048
dgrp563,true,38,0.013932581025215607
dgrp563,true,39,0.007829097820540615
dgrp563,true,4,0.0014127010853547117
dgrp563,true,40,0.012196509810898842
dgrp563,true,5,0.002612019584805697
dgrp563,true,6,0.020946611436724577
dgrp563,true,7,0.009001287810270792
dgrp563,true,8,0.024532159904834094
dgrp563,true,10,0.002634019503927748
dgrp563,true,11,0.007832610550876862
dgrp563,true,12,0.004263114720945815
dgrp563,true,13,0.008925258558671073
dgrp563,true,14,0.0033461175899532347
dgrp563,true,15,0.02163723740434878
dgrp563,true,16,0.01761104271819469
dgrp563,true,41,0.028429376491191843
dgrp563,true,42,0.003211296072865688
dgrp563,true,43,0.005401239718903689
dgrp563,true,44,0.004129360362699147
dgrp563,true,45,0.013593955082698755
dgrp563,true,46,0.010400733574365717
dgrp563,true,47,0.009725458247805574
dgrp563,true,48,0.014154985876458581
dgrp563,true,9,0.002885095931735332
dgrp584,false,17,0.027760143923289238
dgrp584,false,18,0.020367722608818445
dgrp584,false,19,0.01390440221634337
dgrp584,false,20,0.011602560126498324
dgrp584,false,21,0.02799764742746738
dgrp584,false,22,0.006042973922521927
dgrp584,false,23,0.008505834693225162
dgrp584,false,24,0.0012150036430663147
dgrp584,false,49,0.03677612250021817
dgrp584,false,50,0.027160172929012183
dgrp584,false,51,0.02739626619125779
dgrp584,false,52,0.03227983505812776
dgrp584,false,53,0.005513163523127668
dgrp584,false,54,0.007087212249190872
dgrp584,false,55,0.00605845852332465
dgrp584,false,56,0.00810236093960387
dgrp584,false,25,0.0011520354758941531
dgrp584,false,26,0.02044359497818765
dgrp584,false,27,0.01644570901695233
dgrp584,false,28,0.014757211250856606
dgrp584,false,29,0.042827475462221376
dgrp584,false,30,0.03058362854453381
dgrp584,false,31,0.0037356078336066023
dgrp584,false,32,0.014702123058497163
dgrp584,false,57,0.0013043554015877146
dgrp584,false,58,0.015891836718616825
dgrp584,false,59,0.007390300916937875
dgrp584,false,60,0.03645573962212531
dgrp584,false,61,0.0029331037702922946
dgrp584,false,62,0.009732786915621017
dgrp584,false,63,0.005319185660011189
dgrp584,false,64,0.03361884657628206
dgrp584,true,1,0.00734255608776993
dgrp584,true,2,0.01830181754174731
dgrp584,true,3,0.04424114036470109
dgrp584,true,33,0.0640194283800044
dgrp584,true,34,0.00849827270515402
dgrp584,true,35,0.0025963657414643238
dgrp584,true,36,0.02792413043104247
dgrp584,true,37,0.012876233928714648
dgrp584,true,38,0.05378335356337735
dgrp584,true,39,0.033007703699062446
dgrp584,true,4,0.026065130865759956
dgrp584,true,40,0.004817831938072364
dgrp584,true,5,0.00940992568968027
dgrp584,true,6,0.0035365414044724874
dgrp584,true,7,0.01763000930548725
dgrp584,true,8,0.018533758595030675
dgrp584,true,10,0.006427924992605416
dgrp584,true,11,0.004251631425396807
dgrp584,true,12,0.009190384431789184
dgrp584,true,13,0.0029318957868076645
dgrp584,true,14,0.007797402367036632
dgrp584,true,15,0.057461846152994434
dgrp584,true,16,0.012480384169318764
dgrp584,true,41,0.00877829854170517
dgrp584,true,42,0.016478239225119096
dgrp584,true,43,0.002161931758801111
dgrp584,true,44,0.05754854288858921
dgrp584,true,45,0.021570742036437385
dgrp584,true,46,0.0017208332937086734
dgrp584,true,47,0.010056165342009843
dgrp584,true,48,0.04933258674430757
dgrp584,true,9,0.010855161105542827
dgrp59,false,17,0.0017040187284514396
dgrp59,false,19,0.007711792915071708
dgrp59,false,20,0.0032105866573116093
dgrp59,false,21,0.02192656359570347
dgrp59,false,22,0.004549408703162033
dgrp59,false,23,0.00598411155517295
dgrp59,false,24,0.016083372243197586
dgrp59,false,49,0.0015606490753894697
dgrp59,false,50,0.000817649613307464
dgrp59,false,51,0.008074796342159768
dgrp59,false,52,0.0068362745577731365
dgrp59,false,53,0.022234090456780653
dgrp59,false,54,0.002527299773347369
dgrp59,false,55,0.011180495785767658
dgrp59,false,56,0.004749518052765328
dgrp59,false,25,0.03120674874182014
dgrp59,false,26,0.0078015547779424765
dgrp59,false,27,0.026230388441613434
dgrp59,false,28,0.02993004986227976
dgrp59,false,29,0.014707548740418297
dgrp59,false,30,0.006934193828999902
dgrp59,false,31,0.015826682356943927
dgrp59,false,32,0.01279729103508001
dgrp59,false,57,0.010899991979041984
dgrp59,false,58,0.005282067507376947
dgrp59,false,59,0.00014546782138172287
dgrp59,false,60,0.05387229131275781
dgrp59,false,61,0.003955692317171744
dgrp59,false,62,0.0038748788440307047
dgrp59,false,63,0.009367921068931195
dgrp59,false,64,0.01427400057193634
dgrp59,true,1,0.013221062759898872
dgrp59,true,2,0.0009364185215841314
dgrp59,true,3,0.0021201487624677995
dgrp59,true,33,0.003965324511497448
dgrp59,true,34,0.0020480752260056134
dgrp59,true,35,0.009814930820840256
dgrp59,true,36,0.003700228197051042
dgrp59,true,37,0.014445457905324727
dgrp59,true,38,0.0012493593699568761
dgrp59,true,39,0.0059947841396450485
dgrp59,true,4,0.0031188068130416635
dgrp59,true,40,0.003467621938735621
dgrp59,true,5,0.010316389069495446
dgrp59,true,6,0.0035115876199622864
dgrp59,true,7,0.0009285819635712622
dgrp59,true,8,0.0021604750584980903
dgrp59,true,10,0.0054771218875295236
dgrp59,true,11,0.015278030467454934
dgrp59,true,12,0.005915562942946845
dgrp59,true,13,0.0044798620452670135
dgrp59,true,14,0.012217402791127013
dgrp59,true,15,0.09138139789948527
dgrp59,true,16,0.0046364422970884
dgrp59,true,41,0.0033553795002929376
dgrp59,true,42,0.011327502074063023
dgrp59,true,43,0.018523571243221182
dgrp59,true,44,0.06321426092350457
dgrp59,true,45,0.04276967469883999
dgrp59,true,46,0.04186027785207569
dgrp59,true,47,0.006174640158298772
dgrp59,true,48,0.06334190931797101
dgrp59,true,9,0.010995234204141863
dgrp595,false,17,0.020399733097196227
dgrp595,false,18,0.01046136943014686
dgrp595,false,19,0.0040798956205071735
dgrp595,false,20,0.01404706799977451
dgrp595,false,21,0.014450251831643224
dgrp595,false,22,0.03084292783514128
dgrp595,false,23,0.006078970752881441
dgrp595,false,24,0.003752559653181914
dgrp595,false,49,0.003788565084459239
dgrp595,false,50,0.021122384697358776
dgrp595,false,51,0.015099318506706177
dgrp595,false,52,0.01684792474035396
dgrp595,false,53,0.010056565874999063
dgrp595,false,54,0.028501291188303468
dgrp595,false,55,0.0013329162077497236
dgrp595,false,56,0.008057943563528125
dgrp595,false,25,0.014195571535035811
dgrp595,false,26,0.020375958578202652
dgrp595,false,27,0.01562027724361112
dgrp595,false,28,0.011635559841175591
dgrp595,false,29,0.00378528440545553
dgrp595,false,30,0.01692215992714391
dgrp595,false,31,0.045417583504153175
dgrp595,false,57,0.028901444182213465
dgrp595,false,58,0.0012477748094583685
dgrp595,false,59,0.007309540821994975
dgrp595,false,60,0.06297381741008926
dgrp595,false,61,0.010931393503609693
dgrp595,false,62,0.006728286419930063
dgrp595,false,63,0.029811028955243263
dgrp595,false,64,0.043022207689236175
dgrp595,true,1,0.01076694873943787
dgrp595,true,2,0.01612051158428479
dgrp595,true,3,0.12377926790046787
dgrp595,true,33,0.021780049289902514
dgrp595,true,34,0.017488187890745993
dgrp595,true,35,0.004277201637812866
dgrp595,true,36,0.01685471530302557
dgrp595,true,37,0.020112556615327598
dgrp595,true,38,0.01006816299952501
dgrp595,true,39,0.01710915508586372
dgrp595,true,4,0.014886151506308537
dgrp595,true,40,0.034925921897663664
dgrp595,true,5,0.018350205863192304
dgrp595,true,6,0.007768136189138991
dgrp595,true,7,0.005587063759050437
dgrp595,true,8,0.02836189781472412
dgrp595,true,10,0.005451048651147705
dgrp595,true,11,0.011486058504971863
dgrp595,true,12,0.03157852296767097
dgrp595,true,13,0.009488780793471374
dgrp595,true,14,0.08607875080862368
dgrp595,true,15,0.02779409689793358
dgrp595,true,16,0.035964343436424684
dgrp595,true,41,0.02218199073800098
dgrp595,true,42,0.07986403562036853
dgrp595,true,43,0.016654895937971065
dgrp595,true,44,0.027157897392966285
dgrp595,true,45,0.029546048858560436
dgrp595,true,46,0.009941940203696958
dgrp595,true,47,0.03487267348493314
dgrp595,true,48,0.07382941229480122
dgrp595,true,9,0.0575988312871977
dgrp627,false,17,0.01882949162740155
dgrp627,false,18,0.020672221922405754
dgrp627,false,19,0.007345939609755048
dgrp627,false,20,0.012518031521290301
dgrp627,false,21,0.014048960767520297
dgrp627,false,22,0.027472359519579187
dgrp627,false,23,0.0006847030662890663
dgrp627,false,24,0.03054373998556803
dgrp627,false,49,0.01700582962483463
dgrp627,false,50,0.008168787743871753
dgrp627,false,51,0.03042001711262926
dgrp627,false,52,0.006295157243012578
dgrp627,false,53,0.017076138562567594
dgrp627,false,54,0.013288608689152076
dgrp627,false,55,0.01470364300885002
dgrp627,false,56,0.01573972465653642
dgrp627,false,25,0.005192941009767804
dgrp627,false,26,0.0011066715817803496
dgrp627,false,27,0.02807301543960164
dgrp627,false,28,0.0034197112019498377
dgrp627,false,29,0.011923464193608957
dgrp627,false,30,0.010833764709441585
dgrp627,false,31,0.015713615488281596
dgrp627,false,32,0.015405269562062368
dgrp627,false,57,0.01269651548617401
dgrp627,false,58,0.011640322446091672
dgrp627,false,59,0.020539383707748965
dgrp627,false,60,0.0025660985094418387
dgrp627,false,61,0.026532276889200318
dgrp627,false,62,0.05892109610331667
dgrp627,false,63,0.028322031697254363
dgrp627,false,64,0.025538490723909374
dgrp627,true,1,0.032226613120308584
dgrp627,true,2,0.004206368593723003
dgrp627,true,3,0.04200519788755419
dgrp627,true,33,0.003908238107923956
dgrp627,true,34,0.0252255817065081
dgrp627,true,35,0.008443633642150367
dgrp627,true,36,0.09909353310555952
dgrp627,true,37,0.02538102733259298
dgrp627,true,38,0.010095473304298302
dgrp627,true,39,0.022157310349510323
dgrp627,true,4,0.06056689121323647
dgrp627,true,40,0.0789860763106108
dgrp627,true,5,0.00766847965056458
dgrp627,true,6,0.019970230356290808
dgrp627,true,7,0.09480720661109462
dgrp627,true,8,0.017282018359093848
dgrp627,true,10,0.011098749785058676
dgrp627,true,11,0.00038882005811557985
dgrp627,true,12,0.010329022111113084
dgrp627,true,13,0.0033360579168588145
dgrp627,true,14,0.013678668344489275
dgrp627,true,15,0.022805098277346864
dgrp627,true,16,0.03981375175359875
dgrp627,true,41,0.021092839198967456
dgrp627,true,42,0.05229111851709689
dgrp627,true,43,0.050060841489395186
dgrp627,true,44,0.01627356598029714
dgrp627,true,45,0.019088085372629016
dgrp627,true,46,0.008834780812904036
dgrp627,true,47,0.04611743938951601
dgrp627,true,48,0.01536278949358591
dgrp627,true,9,0.024076745688043855
dgrp705,false,17,0.0021850556842548108
dgrp705,false,18,0.005227325830373469
dgrp705,false,19,0.012450274612428203
dgrp705,false,20,0.01049116517755716
dgrp705,false,21,0.002273284963620753
dgrp705,false,22,0.021164415719915036
dgrp705,false,23,0.004292044476964824
dgrp705,false,24,0.007963448782448174
dgrp705,false,49,0.00988794781870439
dgrp705,false,50,0.011047428981404539
dgrp705,false,51,0.0040230573358609745
dgrp705,false,52,0.0037186961960532228
dgrp705,false,53,0.007821779091762071
dgrp705,false,54,0.00816332722452881
dgrp705,false,55,0.0029286978633630834
dgrp705,false,56,0.0056202932210857315
dgrp705,false,25,0.008129345948373973
dgrp705,false,26,0.007320395430930493
dgrp705,false,27,0.01311239296216743
dgrp705,false,28,0.030263890708570246
dgrp705,false,29,0.014686862306714232
dgrp705,false,30,0.07207198039512067
dgrp705,false,31,0.007966129443272851
dgrp705,false,32,0.002101588523888337
dgrp705,false,57,0.019789416484252642
dgrp705,false,58,0.016747864635610038
dgrp705,false,59,0.017396630852008432
dgrp705,false,60,0.04991167150083453
dgrp705,false,61,0.005982099012658115
dgrp705,false,62,0.0029139539457348207
dgrp705,false,63,0.002365968749713232
dgrp705,false,64,0.040144343925689774
dgrp705,true,1,0.002848959152403907
dgrp705,true,2,0.001839115645792616
dgrp705,true,3,0.011864649760867207
dgrp705,true,33,0.0009070648857401609
dgrp705,true,34,0.0018693819230307107
dgrp705,true,35,0.0003685205851965967
dgrp705,true,36,0.0012248483913772923
dgrp705,true,37,0.00955948133502496
dgrp705,true,38,0.0010986485853574923
dgrp705,true,39,0.06254334838328071
dgrp705,true,4,0.01610164606514536
dgrp705,true,40,0.02510277073415998
dgrp705,true,5,0.00023738248349786106
dgrp705,true,6,0.012109005865433176
dgrp705,true,7,0.004995220577051679
dgrp705,true,8,0.0043618312076360855
dgrp705,true,10,0.029700422053924147
dgrp705,true,11,0.0021299851793250835
dgrp705,true,12,0.001738648415667371
dgrp705,true,13,0.0017298035932402644
dgrp705,true,14,0.0016312009753317869
dgrp705,true,15,0.06712711777624161
dgrp705,true,16,0.007794790020423076
dgrp705,true,41,0.0056793602819063815
dgrp705,true,42,0.0008779519602540864
dgrp705,true,43,0.0024622787387117984
dgrp705,true,44,0.009728642807255633
dgrp705,true,45,0.003006928534964509
dgrp705,true,46,0.017555882787540167
dgrp705,true,47,0.0017521263041592738
dgrp705,true,48,0.013210313695364684
dgrp705,true,9,0.001369648518492389
dgrp712,false,33,0.023123181649744695
dgrp712,false,34,0.00574393943884921
dgrp712,false,35,0.003155313184398184
dgrp712,false,36,0.03651598630123651
dgrp712,false,37,0.050988825931620324
dgrp712,false,38,0.02789086237830607
dgrp712,false,39,0.014843455695151747
dgrp712,false,40,0.01657470245146428
dgrp712,false,49,0.0021014031745947015
dgrp712,false,50,0.006278831926376932
dgrp712,false,51,0.021989635138674524
dgrp712,false,52,0.034900179946340815
dgrp712,false,53,0.008553987931788465
dgrp712,false,54,0.025568281922922015
dgrp712,false,55,0.011711555886631947
dgrp712,false,56,0.014661088414560514
dgrp712,false,41,0.008432459515695906
dgrp712,false,42,0.010508083294587217
dgrp712,false,43,0.0012744333695476895
dgrp712,false,44,0.01572903099527667
dgrp712,false,45,0.01068552976672571
dgrp712,false,46,0.028115770984996236
dgrp712,false,47,0.016339204030624443
dgrp712,false,48,0.007274291010189782
dgrp712,false,57,0.004609665143937985
dgrp712,false,58,0.007501072373248041
dgrp712,false,59,0.008662572953327063
dgrp712,false,60,0.011210571817614257
dgrp712,false,61,0.034542982038443054
dgrp712,false,62,0.0615470202434501
dgrp712,false,63,0.010786663499092825
dgrp712,false,64,0.0077213278137119035
dgrp712,true,1,0.005005392576781981
dgrp712,true,17,0.013139793975011249
dgrp712,true,18,0.021269233754607486
dgrp712,true,19,0.04909830194481071
dgrp712,true,2,0.0006248528467661107
dgrp712,true,20,0.007795702620901679
dgrp712,true,21,0.011276334634068658
dgrp712,true,22,0.024532732630412335
dgrp712,true,23,0.0352786885070106
dgrp712,true,24,0.06408012775361857
dgrp712,true,3,0.012698422707500073
dgrp712,true,4,0.0032021675487134693
dgrp712,true,5,0.028690277346722554
dgrp712,true,6,0.02375072845454876
dgrp712,true,7,0.013639599415235765
dgrp712,true,8,0.011546121726774133
dgrp712,true,10,0.015954647718476156
dgrp712,true,11,0.013325199176439373
dgrp712,true,12,0.023562669007203024
dgrp712,true,13,0.02055029918556342
dgrp712,true,14,0.01339039941968298
dgrp712,true,15,0.06579974678758974
dgrp712,true,16,0.017971910536253327
dgrp712,true,25,0.019207751854458
dgrp712,true,26,0.025173015775522112
dgrp712,true,27,0.0020642601277886807
dgrp712,true,28,0.023270004801584504
dgrp712,true,29,0.007016853279614987
dgrp712,true,30,0.04179127394401891
dgrp712,true,31,0.008273586903278202
dgrp712,true,32,0.006936880519153504
dgrp712,true,9,0.00961198867611801
dgrp716,false,33,0.0031176749639583723
dgrp716,false,34,0.0015519166363692494
dgrp716,false,35,0.01958376249801788
dgrp716,false,36,0.01616247408267274
dgrp716,false,37,0.05257310897009054
dgrp716,false,38,0.023846370718748122
dgrp716,false,39,0.03407902137096783
dgrp716,false,40,0.001930559492932249
dgrp716,false,49,0.07874101442044526
