genotype,shocked,trackid,new_learningscore
dgrp765,true,13,0.18744785319682875
dgrp765,true,14,-0.1879433606954689
dgrp765,true,15,-0.28535584269383596
dgrp765,true,16,0.2821133718372952
dgrp765,true,41,0.39630301852061645
dgrp765,true,42,0.0522935852394361
dgrp765,true,43,-0.23779076485815812
dgrp765,true,44,-0.25759943041717326
dgrp765,true,45,-0.24713032449075706
dgrp765,true,46,0.14298283543631296
dgrp765,true,47,0.8401405827009637
dgrp765,true,48,0.2254770389004993
dgrp765,true,9,-0.17610972434713307
dgrp776,false,17,-0.17626739048147236
dgrp776,false,18,-0.37446948153876686
dgrp776,false,19,-0.2621355047777504
dgrp776,false,20,0.1859803453148266
dgrp776,false,21,0.11694424237690662
dgrp776,false,22,-0.2107682147153674
dgrp776,false,23,-0.3026942710788163
dgrp776,false,24,-0.2557694956380038
dgrp776,false,49,-0.4726099928361475
dgrp776,false,50,-0.36223706459979976
dgrp776,false,51,0.880940954390051
dgrp776,false,52,0.1643304460280148
dgrp776,false,53,-0.04675193499501981
dgrp776,false,54,0.27586827201474323
dgrp776,false,55,0.5646938299043576
dgrp776,false,56,-0.40574873261936184
dgrp776,false,25,0.2436435072948061
dgrp776,false,26,0.0912983077712332
dgrp776,false,27,0.71615700615412
dgrp776,false,28,0.006397319149171982
dgrp776,false,29,0.6888411705341089
dgrp776,false,30,0.24928739634931296
dgrp776,false,31,0.23383146649058714
dgrp776,false,32,0.010100889621459747
dgrp776,false,57,-0.050405831618178326
dgrp776,false,58,0.709090909090909
dgrp776,false,59,-0.024067155168575674
dgrp776,false,60,0.6250449721068887
dgrp776,false,61,-0.44126468243054034
dgrp776,false,62,-0.24691306607546107
dgrp776,false,63,0.21273283861886433
dgrp776,false,64,0.16401457584835263
dgrp776,true,1,-0.17147139805820058
dgrp776,true,2,-0.25965649841977784
dgrp776,true,3,-0.20778291197762883
dgrp776,true,33,0.31459830887540535
dgrp776,true,34,0.15769455065332483
dgrp776,true,35,0.21793045132638644
dgrp776,true,36,0.6270633189533804
dgrp776,true,37,-0.5927394752176436
dgrp776,true,38,-0.5325478989935934
dgrp776,true,39,-0.7156403480972565
dgrp776,true,4,-0.37972455989717446
dgrp776,true,40,0.048799928801820824
dgrp776,true,5,-0.08980188736923811
dgrp776,true,6,0.052207540881485
dgrp776,true,7,0.3186072525941034
dgrp776,true,8,-0.6471226177208695
dgrp776,true,10,-0.02437207843637377
dgrp776,true,11,0.360064736365866
dgrp776,true,12,-0.1366754520788776
dgrp776,true,13,-0.41777690230824666
dgrp776,true,14,0.1251320627844638
dgrp776,true,15,-0.11541340310928865
dgrp776,true,16,-0.1905332169556486
dgrp776,true,41,0.18450872114274502
dgrp776,true,42,0.712159127095234
dgrp776,true,43,0.4890505668270307
dgrp776,true,44,0.4589306512060062
dgrp776,true,45,0.5868334165842586
dgrp776,true,46,0.1486331215751884
dgrp776,true,47,-0.5925030266302451
dgrp776,true,48,0.24600802674038302
dgrp776,true,9,0.6705456410019206
dgrp855,false,17,-0.3776408356126499
dgrp855,false,18,-0.04598571998863575
dgrp855,false,19,0.30152312515756774
dgrp855,false,20,0.2856478017084626
dgrp855,false,21,-0.3046781524159111
dgrp855,false,22,0.08836001728960802
dgrp855,false,23,0.008297863964847739
dgrp855,false,24,0.05054348924913909
dgrp855,false,49,-0.5608306507652281
dgrp855,false,50,0.04995002640350955
dgrp855,false,51,0.0421051666150285
dgrp855,false,52,-0.0030303030303030303
dgrp855,false,53,0.26259033266873677
dgrp855,false,54,-0.0030672017826922013
dgrp855,false,55,-0.4345565863286377
dgrp855,false,56,0.19580158665037103
dgrp855,false,25,0.18845334610385506
dgrp855,false,26,0.3356154998225024
dgrp855,false,27,-0.14150823038205232
dgrp855,false,28,-0.448515994394884
dgrp855,false,29,-0.637324532420195
dgrp855,false,30,-0.5684757407869333
dgrp855,false,31,-0.018200352318110673
dgrp855,false,32,0.26654938677554146
dgrp855,false,57,0.3947106895429292
dgrp855,false,58,0.13276739707472376
dgrp855,false,59,0.12103685213827266
dgrp855,false,60,0.4947511664919557
dgrp855,false,61,-0.20223767798878148
dgrp855,false,62,0.27195221341762355
dgrp855,false,63,0.6812683784482183
dgrp855,false,64,0.02080437021368642
dgrp855,true,1,-0.020048519527782194
dgrp855,true,3,0.8219172463134765
dgrp855,true,33,0.5517933962837669
dgrp855,true,34,-0.19405750119440918
dgrp855,true,35,-0.2573161295060888
dgrp855,true,36,0.2326104100979186
dgrp855,true,37,-0.4456661552726823
dgrp855,true,38,0.19837922429510563
dgrp855,true,39,0.04616029418165872
dgrp855,true,4,-0.36891592048561184
dgrp855,true,40,0.5616069039658551
dgrp855,true,5,0.45746845713927564
dgrp855,true,6,0.12266122743340302
dgrp855,true,7,0.015437263914108101
dgrp855,true,8,0.3128632861673517
dgrp855,true,10,0.498482545817653
dgrp855,true,11,-0.19116407082433223
dgrp855,true,12,0.43333344810012364
dgrp855,true,13,0.3838979018553402
dgrp855,true,14,0.34024038792870087
dgrp855,true,15,0.034111767057617925
dgrp855,true,16,0.3140945503767842
dgrp855,true,41,-0.18360391705931417
dgrp855,true,42,-0.13220043861419276
dgrp855,true,43,-0.050891251123794626
dgrp855,true,44,0.31455133209048414
dgrp855,true,45,0.21981278250398023
dgrp855,true,46,0.29796867846599173
dgrp855,true,47,0.15505332356342896
dgrp855,true,48,-0.06400704636221345
dgrp855,true,9,0.1337392196096142
dgrp382,false,17,0.41396282725266076
dgrp382,false,18,0.5813573136743995
dgrp382,false,19,-0.20003201042985302
dgrp382,false,20,0.005040452067092971
dgrp382,false,21,0.05457403985853099
dgrp382,false,22,0.6700510925606006
dgrp382,false,23,0.6902698952734974
dgrp382,false,24,0.06156787716295978
dgrp382,false,49,0.6254670714480426
dgrp382,false,50,0.19875373577235556
dgrp382,false,51,0.12203622523793872
dgrp382,false,52,0.09977990337949358
dgrp382,false,53,-0.6639086829205594
dgrp382,false,54,0.4457854788111519
dgrp382,false,55,-0.15577344324400558
dgrp382,false,56,-0.3773355107144504
dgrp382,false,25,-0.220765951611734
dgrp382,false,26,0.03954221248427932
dgrp382,false,27,-0.09475814140326919
dgrp382,false,28,-0.227791683088917
dgrp382,false,29,0.0008927006394254672
dgrp382,false,30,0.18023354141869302
dgrp382,false,31,0.10606060606060606
dgrp382,false,32,-0.14000556589159158
dgrp382,false,57,0.4147183690315702
dgrp382,false,58,-0.1944562206253771
dgrp382,false,59,0.3861640436855329
dgrp382,false,60,-0.468428756542753
dgrp382,false,61,-0.2727272727272727
dgrp382,false,62,-0.3173826625347082
dgrp382,false,63,0.046943565897543754
dgrp382,false,64,-0.08515977601800612
dgrp382,true,1,0.5993861588854339
dgrp382,true,2,-0.23316906919802788
dgrp382,true,3,0.004566508068016183
dgrp382,true,33,0.1504116251618848
dgrp382,true,34,0.02796471710003237
dgrp382,true,35,0.5249411261216184
dgrp382,true,36,0.6251056719074872
dgrp382,true,37,0.4297572021492462
dgrp382,true,38,0.39068230055042896
dgrp382,true,39,-0.3752910209999803
dgrp382,true,4,0.02586032735340944
dgrp382,true,40,-0.017712825995954935
dgrp382,true,5,-0.1963356797670373
dgrp382,true,6,-0.13714566658053512
dgrp382,true,7,-0.19551199271935157
dgrp382,true,8,0.4266935882514317
dgrp382,true,10,0.6206478564818265
dgrp382,true,11,-0.5685697092752938
dgrp382,true,13,0.5966709916399029
dgrp382,true,14,-0.20120312006262153
dgrp382,true,15,0.45986116163528
dgrp382,true,16,0.07855952773710514
dgrp382,true,41,0.24475719147612757
dgrp382,true,42,0.5106406566912542
dgrp382,true,43,-0.14542661580394195
dgrp382,true,44,-0.7977937297868616
dgrp382,true,45,0.22808822926959685
dgrp382,true,46,-0.40623307638550743
dgrp382,true,47,0.3347401983184986
dgrp382,true,48,-0.6584982263854868
dgrp382,true,9,0.05627748595326501
dgrp627,false,17,-0.6470855494482846
dgrp627,false,18,0.47046943323295665
dgrp627,false,19,0.5396593351348525
dgrp627,false,20,0.31750850677147663
dgrp627,false,21,-0.7979844126603992
dgrp627,false,22,-0.4538612421658477
dgrp627,false,23,0.024493791097855985
dgrp627,false,24,0.3944748555836674
dgrp627,false,49,-0.5311034712977527
dgrp627,false,50,0.5107404472209407
dgrp627,false,51,0.19034527997892745
dgrp627,false,52,-0.18787878787878787
dgrp627,false,53,-0.5767446173839861
dgrp627,false,54,-0.19122090662433214
dgrp627,false,55,0.34788636220529934
dgrp627,false,56,0.07781034101675534
dgrp627,false,25,0.07606939147281698
dgrp627,false,26,-0.3867463908158487
dgrp627,false,27,-0.10812791280453872
dgrp627,false,28,0.01496082278645517
dgrp627,false,29,0.021119874331148283
dgrp627,false,30,-0.25277547278304086
dgrp627,false,31,-0.4411897425329577
dgrp627,false,32,0.7650602607852575
dgrp627,false,57,-0.2766842825722003
dgrp627,false,58,-0.5828605715731758
dgrp627,false,59,-0.710584636381064
dgrp627,false,60,0.2396522306606636
dgrp627,false,61,0.1897935978239283
dgrp627,false,62,-0.12207261021623414
dgrp627,false,63,-0.5659693126882488
dgrp627,false,64,-0.4395502954676773
dgrp627,true,1,0.25828150630287083
dgrp627,true,2,-0.4089266449556036
dgrp627,true,3,0.2181348339376379
dgrp627,true,33,-0.36053135024205846
dgrp627,true,34,0.6919990614769094
dgrp627,true,35,0.3958474347746008
dgrp627,true,36,-0.14921101940054018
dgrp627,true,37,0.16157589989659552
dgrp627,true,38,-0.1810867269020385
dgrp627,true,39,-0.40521157155049403
dgrp627,true,4,0.312306553484137
dgrp627,true,40,-0.6238375083688528
dgrp627,true,5,0.18194058332227972
dgrp627,true,6,0.02654465220725838
dgrp627,true,7,-0.2260756264534594
dgrp627,true,8,0.23759518168596105
dgrp627,true,10,0.544242064245812
dgrp627,true,11,0.8090398349558905
dgrp627,true,12,0.21410382493636548
dgrp627,true,13,0.11736176675307759
dgrp627,true,14,0.6958056233341596
dgrp627,true,15,0.5315762491465359
dgrp627,true,16,0.23719767249679843
dgrp627,true,41,0.4391810574817637
dgrp627,true,42,-0.23412637845939469
dgrp627,true,43,0.22791845543953776
dgrp627,true,44,-0.3931306380477909
dgrp627,true,45,-0.701049802822078
dgrp627,true,46,0.08508340606938629
dgrp627,true,47,-0.6297395808115179
dgrp627,true,48,-0.3424611411766316
dgrp627,true,9,0.5876063417117581
dgrp440,false,17,-0.03814453168836242
dgrp440,false,18,-0.2686509387293428
dgrp440,false,19,-0.32622559598460144
dgrp440,false,20,-0.471142632327784
dgrp440,false,21,-0.39844249506095375
dgrp440,false,22,0.25363964180424725
dgrp440,false,23,0.11541903110633664
dgrp440,false,24,0.21283205086374019
dgrp440,false,49,-0.10452102258699675
dgrp440,false,50,-0.22450431220019773
dgrp440,false,51,0.08904731028798693
dgrp440,false,52,0.13083422629063865
dgrp440,false,53,0.5722514104851395
dgrp440,false,54,0.0906140834484722
dgrp440,false,55,0.31918728560354515
dgrp440,false,56,0.11670199520946466
dgrp440,false,25,0.1375608384563152
dgrp440,false,26,0.14909930079812606
dgrp440,false,27,-0.5006826269191996
dgrp440,false,28,0.06733048008871992
dgrp440,false,29,-0.28313389817915896
dgrp440,false,30,-0.25002097926804245
dgrp440,false,31,0.27921416392260606
dgrp440,false,32,0.352492689286275
dgrp440,false,57,0.5682606023878208
dgrp440,false,58,-0.07669726064118151
dgrp440,false,59,0.2720164339847447
dgrp440,false,60,0.00031508031697233957
dgrp440,false,61,-0.4164907468299789
dgrp440,false,62,0.5886628863670578
dgrp440,false,63,-0.4738207867685297
dgrp440,false,64,-0.38369012958372334
dgrp440,true,1,0.2593917076873833
dgrp440,true,2,0.7794596258465449
dgrp440,true,3,-0.3306024455929903
dgrp440,true,33,0.08193464903987026
dgrp440,true,34,0.18371592098650086
dgrp440,true,35,0.6566163662255307
dgrp440,true,36,-0.39900114946071663
dgrp440,true,37,-0.3732656727642458
dgrp440,true,38,0.4578003477349251
dgrp440,true,39,-0.4073395770490609
dgrp440,true,4,0.16248530929314897
dgrp440,true,40,-0.6048262209361116
dgrp440,true,5,0.5222329678670935
dgrp440,true,6,0.5482217034488579
dgrp440,true,7,0.1629746546678461
dgrp440,true,8,0.09056297921802463
dgrp440,true,10,0.5683862431859672
dgrp440,true,11,0.2075997184430728
dgrp440,true,12,0.5042763833914841
dgrp440,true,13,0.40696740565839984
dgrp440,true,14,0.15944233688136544
dgrp440,true,15,0.16357971755593068
dgrp440,true,16,0.36502257955900763
dgrp440,true,41,-0.0727733961677592
dgrp440,true,42,-0.20462776733243282
dgrp440,true,43,-0.4082880772784737
dgrp440,true,44,-0.3011641301952327
dgrp440,true,45,0.263931553655477
dgrp440,true,46,0.4141040780872115
dgrp440,true,47,-0.1217219359360178
dgrp440,true,48,0.05295234880586833
dgrp440,true,9,0.23485999573872357
dgrp563,false,17,0.03687075845279977
dgrp563,false,18,0.10923055734392673
dgrp563,false,19,0.04253648012043107
dgrp563,false,20,-0.2753805895346078
dgrp563,false,21,0.23958187637066053
dgrp563,false,22,0.3761911360981485
dgrp563,false,23,0.07594291712050066
dgrp563,false,24,0.355767044894142
dgrp563,false,49,-0.34031031287478053
dgrp563,false,50,-0.29747770624041936
dgrp563,false,52,-0.0015412825873047306
dgrp563,false,53,-0.5688516147403756
dgrp563,false,54,0.6008947947454374
dgrp563,false,55,0.1385249115959296
dgrp563,false,56,-0.17117724117895664
dgrp563,false,25,-0.08743396860776811
dgrp563,false,26,-0.11223806603073716
dgrp563,false,27,0.5622370645997998
dgrp563,false,28,0.5448336801422662
dgrp563,false,29,-0.03650458909617722
dgrp563,false,30,-0.547326493220087
dgrp563,false,31,0.3140945503767842
dgrp563,false,32,-0.17656753562507804
dgrp563,false,57,-0.2618301016986099
dgrp563,false,58,0.2861717684911951
dgrp563,false,59,-0.15470407529283225
dgrp563,false,60,0.48977669384615174
dgrp563,false,61,0.33382224180248987
dgrp563,false,62,0.18170594412199317
dgrp563,false,63,0.05292467884056016
dgrp563,false,64,-0.05420874145688862
dgrp563,true,1,0.37563582283275
dgrp563,true,2,0.3519828714957013
dgrp563,true,3,0.16725975902802637
dgrp563,true,33,-0.35017102370920455
dgrp563,true,34,-0.3748260317235682
dgrp563,true,35,0.25949964805384096
dgrp563,true,36,0.2773774954925803
dgrp563,true,37,0.4330719230883321
dgrp563,true,38,-0.16104884563473065
dgrp563,true,39,-0.6553694432984383
dgrp563,true,4,0.39789946034922286
dgrp563,true,40,0.31728403137909933
dgrp563,true,5,0.5997433730453579
dgrp563,true,6,0.4905049653753323
dgrp563,true,7,-0.4322110711382372
dgrp563,true,8,-0.3136643290229753
dgrp563,true,10,0.4324994134230683
dgrp563,true,11,0.043035868921894614
dgrp563,true,12,0.09214536915295177
dgrp563,true,13,0.2280140927244269
dgrp563,true,14,0.056033083394110644
dgrp563,true,15,-0.11148710554410378
dgrp563,true,16,0.7374705989353115
dgrp563,true,41,0.17359744508412184
dgrp563,true,42,-0.07841446959370518
dgrp563,true,43,-0.09916886042181086
dgrp563,true,44,-0.20932718889714608
dgrp563,true,45,-0.4162584777231903
dgrp563,true,46,0.09243853508078065
dgrp563,true,47,0.09673761241705732
dgrp563,true,48,0.34545454545454546
dgrp563,true,9,0.07077799987046642
dgrp911,false,17,0.38341017190258286
dgrp911,false,18,0.06962214456617727
dgrp911,false,19,-0.0031889237776807633
dgrp911,false,20,0.18816475320980394
dgrp911,false,21,-0.3282689935872349
dgrp911,false,22,-0.13552287177710948
dgrp911,false,23,0.43444538151088274
dgrp911,false,24,-0.18041557780724662
dgrp911,false,49,0.04737902479655709
dgrp911,false,50,0.585826301786798
dgrp911,false,51,0.06378395864592032
dgrp911,false,52,-0.6877974811332949
dgrp911,false,53,-0.013983404832189211
dgrp911,false,54,0.27131810684051516
dgrp911,false,55,-0.3855157137550145
dgrp911,false,56,-0.4161152902387246
dgrp911,false,25,0.1756278368035283
dgrp911,false,26,0.2801779390098156
dgrp911,false,27,0.6221899381504343
dgrp911,false,28,-0.042294503470194984
dgrp911,false,29,-0.014553028871966023
dgrp911,false,30,-0.1789864023422541
dgrp911,false,31,0.13061666969833827
dgrp911,false,32,0.5080016694851064
dgrp911,false,57,-0.5249467214215389
dgrp911,false,58,-0.23058899563404636
dgrp911,false,59,0.28484848484848485
dgrp911,false,60,0.3456482639045886
dgrp911,false,61,0.030321564439322792
dgrp911,false,62,-0.053610140410549206
dgrp911,false,63,-0.7691502409298604
dgrp911,false,64,-0.21212121212121213
dgrp911,true,1,0.572586681433383
dgrp911,true,2,0.38248904236130304
dgrp911,true,3,-0.052830710352199585
dgrp911,true,33,-0.07157633946418122
dgrp911,true,34,0.031027572104386808
dgrp911,true,35,-0.498177477896388
dgrp911,true,36,0.41942360531341505
dgrp911,true,37,-0.29948890076901347
dgrp911,true,38,0.06998395737323237
dgrp911,true,39,0.1796021093832798
dgrp911,true,4,-0.07454741372713107
dgrp911,true,40,0.2006549528549078
dgrp911,true,5,0.2532261403059679
dgrp911,true,6,0.4800643482861846
dgrp911,true,7,-0.18306644335976022
dgrp911,true,8,0.7395246956015491
dgrp911,true,10,-0.09711157444363934
dgrp911,true,11,-0.15945254493188762
dgrp911,true,12,0.4456043104829206
dgrp911,true,13,0.39175776221404185
dgrp911,true,14,0.010406467927957158
dgrp911,true,15,0.01809879598894255
dgrp911,true,16,-0.6649755953148273
dgrp911,true,41,-0.7265777254152781
dgrp911,true,42,0.3735390452798345
dgrp911,true,43,0.6094019406805633
dgrp911,true,44,0.5307328227885239
dgrp911,true,45,0.6695563784030799
dgrp911,true,46,-0.17696229461658763
dgrp911,true,47,0.012362155893014492
dgrp911,true,48,-0.07905539474270028
dgrp911,true,9,0.19436567907412122
dgrp227,false,17,0.6029147356757067
dgrp227,false,18,0.12878842894812825
dgrp227,false,19,0.753904812549775
dgrp227,false,20,0.503683966095653
dgrp227,false,21,-0.28448822019657005
dgrp227,false,22,-0.4139753174684582
dgrp227,false,23,-0.08296232458685662
dgrp227,false,24,-0.4865350912511015
dgrp227,false,49,0.41794448021186786
dgrp227,false,50,0.5357410540245938
dgrp227,false,51,-0.4002620027245638
dgrp227,false,52,0.3091615661765051
dgrp227,false,53,0.045616834830840086
dgrp227,false,54,0.5451782811529545
dgrp227,false,55,-0.46873773775942507
dgrp227,false,56,-0.17718198793835563
dgrp227,false,25,0.23401566464174084
dgrp227,false,26,0.2249532629849523
dgrp227,false,27,0.3880434134527444
dgrp227,false,28,0.38132502797361434
dgrp227,false,29,-0.20146474970586759
dgrp227,false,30,0.5056388402772377
dgrp227,false,31,0.5303729184897188
dgrp227,false,32,-0.11999449275567269
dgrp227,false,57,0.5374015479960158
dgrp227,false,58,-0.46402458770865845
dgrp227,false,59,-0.13996722621753804
dgrp227,false,60,-0.004068214662682507
dgrp227,false,61,-0.14233027393588185
dgrp227,false,62,-0.3564248243126661
dgrp227,false,63,-0.41177905262808
dgrp227,false,64,0.8012692024834989
dgrp227,true,1,-0.2356443732527847
dgrp227,true,2,0.41137360078496943
dgrp227,true,3,-0.7782226158844769
dgrp227,true,33,0.33744871552691685
dgrp227,true,34,-0.08623745727654812
dgrp227,true,35,0.5816200663531597
dgrp227,true,36,0.22502808811574473
dgrp227,true,37,-0.07368882247249783
dgrp227,true,38,-0.08435629489129473
dgrp227,true,39,0.20119156377970815
dgrp227,true,4,0.07532182642284402
dgrp227,true,40,-0.06657033040470738
dgrp227,true,5,0.4930493313022979
dgrp227,true,6,0.039158526332604256
dgrp227,true,7,0.25949964805384096
dgrp227,true,8,0.4681679317063584
dgrp227,true,10,0.5311809208444163
dgrp227,true,11,0.5325752187591567
dgrp227,true,12,0.5475538622555849
dgrp227,true,13,-0.23407469878503295
dgrp227,true,14,0.11195226360980688
dgrp227,true,15,-0.0003225972044444102
dgrp227,true,16,0.02744510114551093
dgrp227,true,41,-0.4147801771979948
dgrp227,true,42,0.1019259667347204
dgrp227,true,43,0.29428591238956026
dgrp227,true,44,0.27029366572742697
dgrp227,true,45,0.11007757821869513
dgrp227,true,46,0.07891444201015942
dgrp227,true,47,0.37579131784667696
dgrp227,true,48,0.6878321650732586
dgrp227,true,9,0.45223547132930625
dgrp319,false,17,0.37594475335134714
dgrp319,false,18,-0.03283059962246985
dgrp319,false,19,0.3068837972661131
dgrp319,false,20,-0.13691966045241108
dgrp319,false,21,-0.0519163619901036
dgrp319,false,22,-0.2071260264057776
dgrp319,false,23,0.22177858201645076
dgrp319,false,24,-0.1303030303030303
dgrp319,false,49,0.8533908026625114
dgrp319,false,50,-0.264896684904253
dgrp319,false,51,-0.6475950379404287
dgrp319,false,52,0.44590361100609033
dgrp319,false,53,-0.07855295756697735
dgrp319,false,54,-0.1403686939312187
dgrp319,false,55,-0.13524814327847373
dgrp319,false,56,-0.8231952585729945
dgrp319,false,25,0.0035492588464927644
dgrp319,false,26,-0.46108742579156914
dgrp319,false,27,0.3488758635932978
dgrp319,false,28,0.26948776697328714
dgrp319,false,29,0.058391259572627155
dgrp319,false,30,-0.039875826937544136
dgrp319,false,31,0.2
dgrp319,false,32,-0.6351496786899975
dgrp319,false,57,0.11942803195134316
dgrp319,false,58,-0.08591569770033476
dgrp319,false,59,0.5907595554142964
dgrp319,false,60,-0.31894680254052304
dgrp319,false,61,0.09766793823478515
dgrp319,false,62,0.042887595831554694
dgrp319,false,63,-0.12241309618807286
dgrp319,false,64,-0.29081003317657983
dgrp319,true,1,0.2013300229684014
dgrp319,true,2,-0.18102528533047152
dgrp319,true,3,-0.23717529959999303
dgrp319,true,33,0.8027943907326344
dgrp319,true,34,-0.04229335223041797
dgrp319,true,35,0.5979627471092896
dgrp319,true,36,0.015486670958757467
dgrp319,true,37,-0.40857672255029454
dgrp319,true,38,0.32474055739967805
dgrp319,true,39,-0.25772335258531426
dgrp319,true,4,-0.28532869554247775
dgrp319,true,40,-0.2766358522771465
dgrp319,true,5,-0.08106397903274856
dgrp319,true,6,-0.5498162936478829
dgrp319,true,7,-0.24898269054841063
dgrp319,true,8,0.7558401835991384
dgrp319,true,10,-0.08873135814824246
dgrp319,true,11,-0.08797275636714845
dgrp319,true,12,0.13478249024099875
dgrp319,true,13,-0.05080733778259956
dgrp319,true,14,0.07155266662276553
dgrp319,true,15,0.10329219098807653
dgrp319,true,16,0.32514738952575956
dgrp319,true,41,0.2702135522304181
dgrp319,true,42,-0.2541265097864016
dgrp319,true,43,-0.21971573336306294
dgrp319,true,44,-0.48698100107606906
dgrp319,true,45,-0.01859692914619636
dgrp319,true,46,-0.06379498438374138
dgrp319,true,47,-0.19736071207814634
dgrp319,true,48,-0.6796121355031091
dgrp319,true,9,-0.33691966045241106
dgrp822,false,17,0.3065218404654707
dgrp822,false,18,-0.3160226195572622
dgrp822,false,19,0.16942464863120515
dgrp822,false,20,0.07915096424572463
dgrp822,false,21,-0.4707918433932584
dgrp822,false,22,0.1809272246545542
dgrp822,false,23,-0.011282506624649281
dgrp822,false,24,0.2523645856609836
dgrp822,false,49,-0.3986210067889898
dgrp822,false,50,0.6699902950884864
dgrp822,false,51,0.2181632840455257
dgrp822,false,52,-0.04191442770034585
dgrp822,false,53,0.23421160985290407
dgrp822,false,54,0.6158550953674886
dgrp822,false,55,-0.4218740738227811
dgrp822,false,56,0.5491951827330748
dgrp822,false,25,0.3980838487665156
dgrp822,false,26,-0.26566853843347776
dgrp822,false,27,-0.1642175189864931
dgrp822,false,28,0.35092476436250314
dgrp822,false,29,-0.0041407517576027425
dgrp822,false,30,-0.6894818063009308
dgrp822,false,31,0.09126123949864823
dgrp822,false,32,0.14941978861840088
dgrp822,false,57,0.2424096821677755
dgrp822,false,58,0.07738102274841271
dgrp822,false,59,0.3475543096332919
dgrp822,false,60,0.2952427783350718
dgrp822,false,61,0.7957971925847395
dgrp822,false,62,0.23012776122918177
dgrp822,false,63,-0.2786705988967536
dgrp822,false,64,-0.06673732375226266
dgrp822,true,1,-0.25945972195958916
dgrp822,true,2,-0.03728333758674101
dgrp822,true,3,0.6900460829386468
dgrp822,true,33,0.19159025839875077
dgrp822,true,34,0.07633761315374193
dgrp822,true,35,0.08649988268461366
dgrp822,true,36,-0.08202334269083021
dgrp822,true,37,-0.2886437722374927
dgrp822,true,38,-0.37151432390201383
dgrp822,true,39,0.1476497573225766
dgrp822,true,4,-0.413144217296818
dgrp822,true,40,-0.6583241236504722
dgrp822,true,5,0.36679061006746516
dgrp822,true,6,0.17150335289900862
dgrp822,true,7,-0.17946763175307423
dgrp822,true,8,0.07923159558942562
dgrp822,true,10,-0.5222329678670935
dgrp822,true,11,-0.3174052675615914
dgrp822,true,12,0.5713375576150623
dgrp822,true,13,-0.09693667772552661
dgrp822,true,14,0.01140028430132306
dgrp822,true,15,-0.1408411586514905
dgrp822,true,16,0.33349795890728984
dgrp822,true,41,0.1808200535849929
dgrp822,true,42,-0.2490753254806105
dgrp822,true,43,0.3570726944061382
dgrp822,true,44,-0.360926970729733
dgrp822,true,45,0.023836562494715004
dgrp822,true,46,0.34858293548220154
dgrp822,true,47,-0.07097930725879625
dgrp822,true,48,0.2425651951567833
dgrp822,true,9,0.3695299180815913
dgrp189,false,17,-0.027063524549044718
dgrp189,false,18,-0.33372255019547564
dgrp189,false,19,0.21682729418772675
dgrp189,false,20,0.47692080021008687
dgrp189,false,21,-0.23527878673393643
dgrp189,false,22,0.5416258717118286
dgrp189,false,23,-0.212919944272277
dgrp189,false,24,-0.19023577949874937
dgrp189,false,49,-0.7605800867695165
dgrp189,false,50,0.14890918413732396
dgrp189,false,51,0.4128753126875074
dgrp189,false,52,-0.3913149771853718
dgrp189,false,53,-0.1017274431803451
dgrp189,false,54,0.05768645383292509
dgrp189,false,55,-0.13920022094389625
dgrp189,false,56,-0.4754403342628203
dgrp189,false,25,-0.03636363636363636
dgrp189,false,26,0.35532388826973915
dgrp189,false,27,0.08787878787878788
dgrp189,false,28,0.04555032654779484
dgrp189,false,29,0.0847839120318038
dgrp189,false,30,0.01795120097938585
dgrp189,false,31,-0.5236079412529133
dgrp189,false,32,-0.5797287969738026
dgrp189,false,57,-0.4215811087360129
dgrp189,false,58,-0.06625512844730833
dgrp189,false,59,0.4586234241736419
dgrp189,false,60,0.3459803526760912
dgrp189,false,61,-0.26318752761839936
dgrp189,false,62,0.11212121212121212
dgrp189,false,63,-0.5043462267070699
dgrp189,false,64,-0.19114893279962053
dgrp189,true,1,-0.1942226243415587
dgrp189,true,2,-0.37139423071645294
dgrp189,true,3,0.353826030592296
dgrp189,true,33,-0.31960019388878685
dgrp189,true,34,-0.2650683553724467
dgrp189,true,35,0.291381949180855
dgrp189,true,36,0.36856457263403053
dgrp189,true,37,0.4048178006689287
dgrp189,true,38,0.31642008974438296
dgrp189,true,39,-0.07622529992168638
dgrp189,true,4,-0.32400239684241805
dgrp189,true,40,-0.1456113651521994
dgrp189,true,5,0.7680367542868647
dgrp189,true,6,-0.3742785350900916
dgrp189,true,7,-0.328668726729051
dgrp189,true,8,0.654443545049365
dgrp189,true,10,0.7490932131229073
dgrp189,true,11,-0.08932471647150211
dgrp189,true,12,0.5227987675648555
dgrp189,true,13,0.310547420660498
dgrp189,true,14,0.1956969293016791
dgrp189,true,15,0.37575757575757573
dgrp189,true,16,0.42254657902518056
dgrp189,true,41,0.03521464477720199
dgrp189,true,42,-0.17487982378372496
dgrp189,true,43,0.0355296002304743
dgrp189,true,44,-0.39808174514724637
dgrp189,true,45,0.0030303030303030303
dgrp189,true,46,0.018918217227446573
dgrp189,true,47,0.49821148410129384
dgrp189,true,48,0.7340875216049316
dgrp189,true,9,-0.33321605344220817
dgrp801,false,17,0.005846054540005002
dgrp801,false,18,0.21999053086343373
dgrp801,false,19,0.32605517709542675
dgrp801,false,20,-0.2532925209835292
dgrp801,false,21,-0.25358245825908415
dgrp801,false,22,0.24318616459517978
dgrp801,false,23,0.49049766745652285
