"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","first_half_frac_time_on_shocked","second_half_frac_time_on_shocked","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","experiment_by","head_scanned","abs_dev","abs_dev_sex"
16,"dgrp786","male","operant_place","blue","L","shock",1,"16:00:00","17:54:00","X",NA,0.414327448240823,0.447829398324448,0.380686149936468,0.414327448240823,0.180363266861425,0.246284770735425,-0.0710382513661202,0.0114942528735632,-0.136842105263158,3.20854906612495,3.04832542425609,3.36455363339374,2.54510435835266,3.24017658803307,2.04919353919248,2.02269696990369,1.97903462346163,2.4093205024736,2.35328029509995,2.45702671064938,206,132,74,86,56,30,1200,0.369622475856014,0.111111111111111,2.38994940007871,NA,2.38994940007871,1.76047035012878,1.61676839858067,26,17,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,120,76,44,NA,NA,NA,"riddha",FALSE,0.193177435391057,0.192378167443305
41,"dgrp786","male","operant_place","blue","M","shock",2,"16:00:00","17:54:00","L","G",0.375968499936492,0.379284082254379,0.372808132147395,0.375968499936492,0.07455861806173,0.256319065159406,-0.2,-0.172413793103448,-0.219512195121951,1.292524669067,1.09488617198339,1.50335355506872,0.981680866310198,1.55109659347919,1.01237752097274,0.882930389456674,1.23620455419623,1.33103010988189,1.32639485842529,1.36619224219824,62,34,28,24,12,12,1200,0.164179104477612,-0.142857142857143,1.82916892654179,NA,1.82916892654179,1.78644576942087,1.32541549123266,16,11,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,38,22,16,NA,NA,NA,"riddha",FALSE,0.154818487086726,0.154019219138974
42,"dgrp786","male","operant_place","blue","R","shock",2,"16:00:00","17:54:00","R","B",0.206020576654388,0.168316831683168,0.243710292249047,0.206020576654388,0.300012701638511,0.260510605868157,-0.517857142857143,-0.35,-0.611111111111111,1.96135331547263,1.40195938016101,2.5355759798223,1.98427476385729,1.83696691871224,1.95683441885345,1.93913974398951,2.04684531855574,1.67253070959491,1.30057993818789,2.03647973113701,90,63,27,24,16,8,1200,0.33099209833187,0.384615384615385,1.90586908862299,NA,1.90586908862299,1.4052706547125,1.50192396280931,14,9,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,66,47,19,NA,NA,NA,"riddha",FALSE,0.0151294361953776,0.0159287041431296
43,"dgrp786","male","operant_place","blue","L","shock",2,"16:00:00","17:54:00","L","B",0.0416613743172869,0.0253871541000254,0.0579415501905972,0.0416613743172869,0.435920233710149,0.355264829162962,-0.0416666666666667,0.037037037037037,-0.2,1.04472932944046,1.23186125265071,0.851592306739275,1.35204027895556,1.00958851787033,0.985516009214157,0.985516009214157,NA,0.836940106871516,0.956271614492664,0.727187188980151,48,42,6,23,19,4,1200,0.128182616330114,0.333333333333333,1.59178649573846,NA,1.59178649573846,2.10205771218444,1.05186657972056,13,9,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,25,23,2,NA,NA,NA,"riddha",FALSE,0.179488638532479,0.180287906480231
44,"dgrp786","male","operant_place","blue","M","shock",2,"16:00:00","17:54:00","L","G",0.291248571065667,0.252094440213252,0.330368487928844,0.291248571065667,0.224691985266099,0.245141623269402,0.241379310344828,0.6,-0.0117647058823529,2.53699573667898,2.09327221243966,3.00371577729329,2.02642678469126,2.6403686505335,1.82630896309591,1.6653617405321,2.1885325555971,2.48512003337211,2.13814809311183,2.99061876501841,122,82,40,38,26,12,1200,0.306678383128295,0.473684210526316,2.21139726041512,NA,2.21139726041512,1.87267595599358,1.91228344680267,20,13,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,84,56,28,NA,NA,NA,"riddha",FALSE,0.0700985582159014,0.0692992902681495
45,"dgrp786","male","operant_place","blue","R","shock",2,"16:00:00","17:54:00","R","B",0.311825225454084,0.285605483625286,0.337992376111817,0.311825225454084,0.283119522418392,0.225962149117236,0.122448979591837,0.010989010989011,0.211538461538462,3.44654243511167,3.16577999688174,3.72750484707346,2.8750534206251,3.7844898598579,1.81018233994594,2.26682311134227,1.07713987377711,2.63767989573294,2.71566546923861,2.43680567305495,175,122,53,74,51,23,1200,0.283582089552239,0.04,2.99063208665554,NA,2.99063208665554,1.84702799397295,2.14823697321386,29,21,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,101,71,30,NA,NA,NA,"riddha",FALSE,0.0906752126043175,0.0898759446565656
46,"dgrp786","male","operant_place","blue","L","shock",2,"16:00:00","17:54:00","L","B",0.32757525720818,0.407971566387408,0.247268106734435,0.32757525720818,0.15635717007494,0.309411914136924,-0.0709677419354839,0,-0.154929577464789,2.77310879521996,2.87664018612801,2.67747235631947,2.62813400778529,2.58346840970879,2.33029484890733,2.35945226815754,2.43905821696655,2.11846261286003,2.21435911636704,1.99404058294712,140,74,66,56,28,28,1200,0.381913959613696,-0.25,2.94564728492267,NA,2.94564728492267,2.32940395786983,2.13746785041598,26,14,12,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,84,46,38,NA,NA,NA,"riddha",FALSE,0.106425244358414,0.105625976410662
47,"dgrp786","male","operant_place","blue","M","shock",2,"16:00:00","17:54:00","R","G",0.0522037342817223,0.0314800710840315,0.0729351969504447,0.0522037342817223,0.401117744189,0.431855709386511,0.223529411764706,0.217391304347826,0.230769230769231,1.88289839704291,1.9563629060472,1.84277262524412,2.79458140921705,1.72609652578279,1.67628320263966,1.67628320263966,NA,1.42094182146899,1.45943534210388,1.39824671997126,91,63,28,44,31,13,1200,0.182616330114135,0.625,2.14626175880828,NA,2.14626175880828,1.89867979783422,1.443513090675,19,13,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,47,32,15,NA,NA,NA,"riddha",FALSE,0.168946278568044,0.169745546515796
48,"dgrp786","male","operant_place","blue","R","shock",2,"16:00:00","17:54:00","L","G",0.215292772767687,0.215790809850216,0.214993646759848,0.215292772767687,0.314873618696812,0.283500571573733,0.211764705882353,0.159090909090909,0.268292682926829,2.98619878515802,3.0668953044035,2.89257332456864,2.76148785089076,2.90988068227749,1.98119491183638,2.19882759433287,0.601090212428315,1.85414502611422,2.27604244248761,1.54684732347455,186,144,42,77,60,17,1200,0.205959684487292,0.0909090909090909,2.64676428050594,NA,2.64676428050594,2.94502408065354,1.944766753091,30,22,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp786_shock","dgrp786_shock_male","operant_place/20230705/csv/dgrp786_shock/male",20230705,109,84,25,NA,NA,NA,"riddha",FALSE,0.00585724008207902,0.006656508029831
17,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","M","B",0.292842483324782,0.311042787599283,0.27452491011813,0.292842483324782,0.15623396613648,0.277834787070292,0.4,0.5,0.6,0.273205124003712,0.218941658591438,0.348219255928019,NA,0.273205124003712,0.210238512301134,0.148391165653983,0.417284272215435,0.342254921427204,0.379857489010073,0.316593449761986,8,5,3,4,2,2,1200,0.812834224598931,-1,0.59553633167102,NA,0.59553633167102,0.438482106493663,0.814118186889954,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,4,3,1,NA,NA,NA,"riddha",FALSE,0.0174706984161085,0.00191730373585641
18,"dgrp855","female","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","R","B",0.263596716264751,0.229054573405073,0.298151001540832,0.263596716264751,0.204079014879425,0.386608517188302,0.116279069767442,-0.25,0.333333333333333,1.00846069276931,0.735699625331052,1.26260828084294,NA,1.00846069276931,1.05768959224371,1.02196254881331,1.28675156913916,0.843524511225022,0.666855463606766,0.997732805658584,39,26,13,11,6,5,1200,0.487522281639929,0,0.885589790377286,NA,0.885589790377286,0.792860327690647,0.603947993685621,7,4,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,28,20,8,NA,NA,NA,"riddha",FALSE,0.0117750686439222,0.0311630707958872
19,"dgrp855","female","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","R","G",0.39776808619805,0.363822700486805,0.431689779147406,0.39776808619805,0.121600820933812,0.279502308876347,0.0555555555555556,-0.428571428571429,0.363636363636364,0.882185655528994,0.704287577604446,1.05650482171522,NA,0.882185655528994,0.878026254741105,0.791341361003265,1.05050139990324,0.844606471191484,0.765281242713003,0.95523140457136,34,20,14,12,7,5,1200,0.31935771632471,0,0.737293579170533,NA,0.737293579170533,0.733478207160425,0.758408065657709,7,5,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,22,13,9,NA,NA,NA,"riddha",FALSE,0.122396301289377,0.103008299137412
20,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","R","G",0.182657773217034,0.209326159364591,0.15588084232152,0.182657773217034,0.347998973832735,0.390328373524885,-0.0810810810810811,-0.1,-0.0588235294117647,0.960112231285995,0.971022854368437,0.940624214180555,NA,0.960112231285995,0.726395203064344,0.726395203064344,NA,0.740633612483727,0.813698429274816,0.703471459149882,32,26,6,15,13,2,1200,0.240641711229947,0.333333333333333,0.905958457181691,NA,0.905958457181691,0.848528255294591,0.695341193546732,7,5,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,17,13,4,NA,NA,NA,"riddha",FALSE,0.092714011691639,0.112102013843604
21,"dgrp855","female","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","L","G",0.234607491021036,0.219574686138868,0.249614791987673,0.234607491021036,0.313365828630067,0.293483837865572,0.0704225352112676,0.105263157894737,0.0303030303030303,1.55506538066806,1.58910671517592,1.52452215629537,NA,1.55506538066806,1.22695282783554,1.22695282783554,NA,1.23233264804521,1.25540433364157,1.1978060532722,61,46,15,26,18,8,1200,0.117647058823529,-0.111111111111111,1.57160776296929,NA,1.57160776296929,1.4520484293355,1.35653277002637,10,9,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,35,28,7,NA,NA,NA,"riddha",FALSE,0.040764293887637,0.060152296039602
22,"dgrp855","female","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","X",NA,0.366598255515649,0.440942864463233,0.291987673343606,0.366598255515649,0.201770138532581,0.265135967162648,-0.384615384615385,-0.333333333333333,-0.444444444444444,1.0906887566711,1.14835283004551,1.03318248619298,NA,1.0906887566711,0.928932655784107,0.947989600465595,0.941851788150158,0.972994324906427,1.02638469244332,0.943627035084885,37,23,14,18,11,7,1200,0.372217275155833,-0.333333333333333,1.04704197277428,NA,1.04704197277428,0.892312030179649,0.772525060991771,4,2,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,19,12,7,NA,NA,NA,"riddha",FALSE,0.0912264706069756,0.0718384684550107
23,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","M","B",0.241662390969728,0.262362285421471,0.22085259373395,0.241662390969728,0.282709081580298,0.361723961005644,-0.333333333333333,-0.333333333333333,-0.333333333333333,1.53418646049497,1.45243651928155,1.62850769451088,NA,1.53418646049497,0.970065294214443,0.957731968762182,1.15897984969733,1.15475138642723,1.12716899916516,1.20389760346503,61,40,21,26,16,10,1200,0.246660730186999,-1,1.44378438014433,NA,1.44378438014433,0.780426744691156,1.19924678290079,10,6,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,35,24,11,NA,NA,NA,"riddha",FALSE,0.0337093939389454,0.0530973960909103
24,"dgrp855","female","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","M","G",0.218060543868651,0.208813733025878,0.227272727272727,0.218060543868651,0.3698050282196,0.297973319651103,0.205882352941176,0.151515151515152,0.257142857142857,1.49403475796415,1.47830686500392,1.50534700487232,NA,1.49403475796415,1.47576914283261,1.47576914283261,NA,1.0703172800242,1.02347483219549,1.10126471386335,63,44,19,27,19,8,1200,0.114768683274021,0.272727272727273,1.57829189073285,NA,1.57829189073285,0.760799034491461,1.05601593873779,12,10,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,36,25,11,NA,NA,NA,"riddha",FALSE,0.0573112410400228,0.0766992431919878
49,"dgrp855","female","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","R","G",0.224730631092868,0.206764027671022,0.242681047765794,0.224730631092868,0.36198050282196,0.281426372498717,-0.15,0,-0.3,1.05764382354253,1.12170382423438,0.982463808631217,NA,1.05764382354253,0.922537938926859,0.933849940679223,0.654235403133486,0.838623367154833,0.892946306370619,0.751654530411918,35,22,13,14,9,5,1200,0.122994652406417,0.6,1.08513746242236,NA,1.08513746242236,0.831033004871923,0.942088486081361,7,6,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,21,13,8,NA,NA,NA,"riddha",FALSE,0.0506411538158053,0.0700291559677702
50,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","X",NA,0.264494612621857,0.267486548808609,0.261427837699024,0.264494612621857,0.34633145202668,0.298999486916367,-0.684210526315789,-0.714285714285714,-0.666666666666667,0.566689191962646,0.499155735773186,0.628873020283839,NA,0.566689191962646,0.484409877638914,0.484409877638914,NA,0.46933985645876,0.466873938610396,0.473699696270499,17,13,4,6,4,2,1200,0,NA,0.274827735685257,NA,0.274827735685257,NA,0.231320019135505,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,11,9,2,NA,NA,NA,"riddha",FALSE,0.0108771722868161,0.030265174438781
51,"dgrp855","female","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","R","B",0.212416623909697,0.226748654880861,0.198253723677453,0.212416623909697,0.316957414058492,0.302975885069266,-0.2,0,-0.375,1.25667075945579,1.19657996007994,1.31803510469439,NA,1.25667075945579,1.18923690082121,1.2314589948889,0.491019660085167,0.985229176485776,0.872591112330277,1.05762536518295,50,35,15,20,14,6,1200,0.392506690454951,-1,0.534098384197907,NA,0.534098384197907,0.200327245749775,0.464443844888871,3,2,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,30,21,9,NA,NA,NA,"riddha",FALSE,0.0629551609989761,0.0823431631509411
52,"dgrp855","female","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","M","G",0.244997434581837,0.182679989751473,0.307395993836672,0.244997434581837,0.270908158029759,0.343381221139046,-0.268292682926829,0,-0.523809523809524,0.807237783951165,0.710071363430188,0.921117826747165,NA,0.807237783951165,0.744352979621681,0.744352979621681,NA,0.596278336337302,0.436474926187755,0.737442452817835,42,30,12,20,14,6,1200,0.178571428571429,-0.5,1.10766857121046,NA,1.10766857121046,0.962923232811089,0.506481290003721,11,8,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,22,16,6,NA,NA,NA,"riddha",FALSE,0.0303743503268366,0.0497623524788015
53,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","R","G",0.224217547460236,0.175762234178837,0.272727272727273,0.224217547460236,0.307465366854797,0.282709081580298,0.297297297297297,0.142857142857143,0.363636363636364,0.822948609083801,0.662931462163481,0.983122169796695,NA,0.822948609083801,0.920326349848095,0.873762614457108,1.28464158916756,0.729581248500682,0.547560299398392,0.906546079372269,34,20,14,12,7,5,1200,0.302408563782337,1,0.338868162917278,NA,0.338868162917278,0.251610664292722,0.240457276014879,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,22,13,9,NA,NA,NA,"riddha",FALSE,0.0511542374484374,0.0705422396004024
54,"dgrp855","female","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","L","G",0.15366854797332,0.0873686907507046,0.220082177709296,0.15366854797332,0.501667521806054,0.295536172396101,0.428571428571429,1,0.272727272727273,0.504326596002966,0.318083004288726,0.676368578463276,NA,0.504326596002966,0.827482607321152,0.827482607321152,NA,0.486564548998621,0.2893138575619,0.685785038439448,12,10,2,2,2,0,1200,0,-1,0.173013156366465,NA,0.173013156366465,NA,0.13609709013843,2,2,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,10,8,2,NA,NA,NA,"riddha",FALSE,0.121703236935354,0.141091239087319
55,"dgrp855","female","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","X",NA,0.313109286813751,0.156802459646426,0.46969696969697,0.313109286813751,0.229220112878399,0.352488455618266,0.2,0.25,0.181818181818182,0.822918389047672,0.571421668635948,1.08701521430968,NA,0.822918389047672,0.802557933270542,0.784875502547665,0.882136815463623,0.704214365150368,0.555706358017102,0.932604561772178,26,16,10,6,4,2,1200,0.204099821746881,0,0.573204807392833,NA,0.573204807392833,0.730447098790985,0.482541837875506,4,3,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,20,12,8,NA,NA,NA,"riddha",FALSE,0.0377375019050772,0.0183494997531123
56,"dgrp855","female","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","R","G",0.229348383786557,0.25416346400205,0.204417051874679,0.229348383786557,0.17444843509492,0.400076962544895,-0.161290322580645,0.0769230769230769,-0.333333333333333,0.755023863527105,0.67543145927937,0.812608623037383,NA,0.755023863527105,0.655192282517205,0.600127585506408,0.99797155850828,0.782687304828124,0.725777788246216,0.811290707539744,36,20,16,9,6,3,1200,0.571174377224199,-1,0.534551018679006,NA,0.534551018679006,0.363506371282783,0.594077278522716,3,2,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_female","operant_place/20230705/csv/dgrp855_noShock/female",20230705,27,14,13,NA,NA,NA,"riddha",FALSE,0.0460234011221162,0.0654114032740812
25,"dgrp855","male","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","L","B",0.238583889173935,0.223417883679221,0.253723677452491,0.238583889173935,0.247819394561313,0.364289379168804,0.108108108108108,0.222222222222222,0,1.51698137456187,1.44616858005903,1.57807149858888,NA,1.51698137456187,1.2929129374424,1.29366079858313,1.52886069246988,1.24016393304325,1.18319888318765,1.31980275786184,64,43,21,25,15,10,1200,0.155971479500891,-0.333333333333333,1.49443088894801,NA,1.49443088894801,1.75805164685889,1.27091043975922,13,9,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,39,28,11,NA,NA,NA,"riddha",FALSE,0.0367878957347381,0.0173998935827732
26,"dgrp855","male","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","R","G",0.193560800410467,0.213425570074302,0.173857216230098,0.193560800410467,0.325038481272447,0.294510005130836,0,0.235294117647059,-0.222222222222222,1.39812076653623,1.35531850028838,1.44285046549694,NA,1.39812076653623,1.31781576240347,1.33229141979464,1.01115654532857,1.15110088785023,1.10615364580555,1.23443450582571,59,42,17,26,19,7,1200,0.337789661319073,0,1.78694407562211,NA,1.78694407562211,1.44372392378065,1.39375282333857,15,9,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,33,23,10,NA,NA,NA,"riddha",FALSE,0.0818109844982065,0.0624229823462416
27,"dgrp855","male","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","L","G",0.190995382247306,0.140661029976941,0.241397021058038,0.190995382247306,0.368137506413545,0.275269368907132,0,-0.157894736842105,0.157894736842105,1.55570265344062,1.50759127009264,1.59713955656109,NA,1.55570265344062,1.13306209082495,1.13306209082495,NA,1.36270815870764,1.24722333356182,1.43145129475905,73,60,13,29,24,5,1200,0.142602495543672,0.5,1.61650528349783,NA,1.61650528349783,0.912986551248917,1.48685523447158,13,11,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,44,36,8,NA,NA,NA,"riddha",FALSE,0.0843764026613671,0.0649884005094022
28,"dgrp855","male","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","M","G",0.195356593124679,0.227773507558288,0.1628145865434,0.195356593124679,0.306567470497691,0.341072344792201,0.28,0.297297297297297,0.297297297297297,1.5624350792974,1.58479473871094,1.55135171869953,NA,1.5624350792974,1.36186868116624,1.36186868116624,NA,1.10822586194664,1.22740891003882,0.960332664842418,64,47,17,28,21,7,1200,0.114081996434938,0.714285714285714,1.68752809773031,NA,1.68752809773031,2.17701507216808,1.04938675965225,17,13,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,36,26,10,NA,NA,NA,"riddha",FALSE,0.0800151917839941,0.0606271896320292
29,"dgrp855","male","operant_place","blue","M","noShock",1,"11:00:00","11:54:51","M","B",0.149820420728579,0.156290033307712,0.143297380585516,0.149820420728579,0.295536172396101,0.420343766033864,0.092436974789916,0.12280701754386,0.0645161290322581,2.31435338317419,2.26760409769373,2.35992713870428,NA,2.31435338317419,1.9885410024683,1.9885410024683,NA,1.70909770057739,1.75874419114084,1.66743321463392,107,82,25,42,30,12,1200,0.129233511586453,-0.846153846153846,1.8198071253832,NA,1.8198071253832,2.44278817459828,1.23503925467979,16,10,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,65,52,13,NA,NA,NA,"riddha",FALSE,0.125551364180095,0.10616336202813
30,"dgrp855","male","operant_place","blue","R","noShock",1,"11:00:00","11:54:51","M","G",0.250513083632632,0.229566999743787,0.271700051361068,0.250513083632632,0.290918419702412,0.300282195997948,0.0303030303030303,-0.0833333333333333,0.0952380952380952,1.39056875664278,1.02946105923782,1.74423888315305,NA,1.39056875664278,1.29841448830436,1.27467381890164,1.56642637372244,1.12460407289478,0.98765323519008,1.23532380177554,72,55,17,16,12,4,1200,0.180035650623886,-0.5,0.721170862584556,NA,0.721170862584556,0.93751250926479,0.674468951169547,7,6,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,56,43,13,NA,NA,NA,"riddha",FALSE,0.0248587012760413,0.00547069912407638
31,"dgrp855","male","operant_place","blue","L","noShock",1,"11:00:00","11:54:51","L","B",0.325038481272447,0.285421470663592,0.364663585002568,0.325038481272447,0.347357619291945,0.178809645972293,0.0352941176470588,0.142857142857143,-0.0204081632653061,1.69179142265292,1.43582365659962,1.96819867406092,NA,1.69179142265292,1.54133097156404,1.48335978424057,1.79250222672427,1.3439434029278,1.0681386874557,1.64240836030001,84,53,31,29,18,11,1200,0.238859180035651,-0.454545454545455,1.56457116295523,NA,1.56457116295523,1.27008418276112,1.2795076632092,13,9,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp855_noShock","dgrp855_noShock_male","operant_place/20230705/csv/dgrp855_noShock/male",20230705,55,35,20,NA,NA,NA,"riddha",FALSE,0.049666696363774,0.0690546985157389
